ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-07-15T05:34:23.406053+00:00,184627888128,509.0,44.145706,18.956,0.07249,83.392,0.132,0.05057,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-07-15T05:33:13.272528+00:00,584674574336,27515.0,37.473614,29.715,0.34460998,3.602,0.065,0.22399001,1.4513561462782167,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-07-15T05:34:03.903666+00:00,1513661530112,7143.0,95.96937,74.724,,1.082,0.008,0.22257,1.667347712286514,848200000.0,78359900000.0,True,,0.010820000000000001
ACC.NS,cement,2026-07-15T05:31:38.067540+00:00,259972694016,1384.4,12.199507,9.325,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-07-15T05:34:53.212365+00:00,4535016226816,3187.0,43.231144,38.58,0.13664,119.56,0.203,0.09295999,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-07-15T05:33:58.686539+00:00,2607479783424,1583.0,159.09547,34.603,0.07576,346.548,0.143,0.12715,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-07-15T05:34:52.223223+00:00,4227073572864,1834.7,31.271519,21.338,0.15592,64.051,0.265,0.33060002,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-07-15T05:33:59.856888+00:00,4316879126528,223.85,32.255043,24.81,0.20908001,82.332,-0.001,0.23662001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-07-15T05:33:12.309693+00:00,677156356096,5663.5,29.40245,21.352,0.17557,14.267,0.146,0.15645,1.0645559728221938,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-07-15T05:31:39.157208+00:00,1085989322752,437.05,22.93022,18.621,0.08302,1.205,0.072,0.1163,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-07-15T05:33:43.521525+00:00,504921784320,1818.5,42.64775,27.511,0.25314,9.396,0.136,0.05213,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-07-15T05:33:14.314825+00:00,1288885633024,8964.0,66.27727,35.763,0.21503,85.146,0.181,0.07696,2.661206105420829,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-07-15T05:33:00.929855+00:00,165052268544,901.8,18.728971,10.967,0.11567,5.015,0.155,0.06485,1.7056510959431828,4061600000.0,80989600000.0,True,,0.05015
ASHOKLEY.NS,auto,2026-07-15T05:32:53.701564+00:00,923487436800,157.22,27.295137,11.34,0.21639,344.737,0.174,0.06158,3.9374561586440935,639357026304.0,142416900000.0,True,,3.4473700000000003
ASTRAL.NS,capital_goods,2026-07-15T05:34:15.280580+00:00,363806064640,1354.8,67.845695,33.71,0.13798,6.168,0.242,0.08169,1.618719041868947,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-07-15T05:32:19.348776+00:00,783831007232,1047.4,29.925714,,,,0.371,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-07-15T05:33:09.329929+00:00,894540054528,1554.7,25.795586,12.784,0.09932999,21.31,0.056,0.10414,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-07-15T05:32:09.580985+00:00,4153383321600,1335.1,15.83185,,0.13152,,-0.11,0.35393003,0.40954805802859856,3263375343616.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-07-15T05:32:51.602426+00:00,2862814593024,10251.0,27.253149,19.813,0.28046,56.352,0.37,0.16886,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-07-15T05:32:26.315568+00:00,2994587303936,1873.1,30.676382,12.423,0.14602,256.36,0.053,0.06568,1.7602195570125265,3613785063424.0,779150700000.0,True,,2.5636
BAJAJHLDNG.NS,nbfc_financial_services,2026-07-15T05:32:35.373233+00:00,1168804413440,10502.0,12.4413595,134.662,0.12624,0.012,-0.483,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-07-15T05:32:25.297900+00:00,6359022567424,1022.7,34.09,,0.17907,314.833,0.282,0.43280998,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-07-15T05:32:13.592503+00:00,354377826304,219.96,28.980238,,0.04877,,1.193,0.12972,0.5303525426919707,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-07-15T05:32:16.525012+00:00,1284824891392,248.45,6.5814567,,0.12738,,-0.076,0.31175,0.4513840264406158,1724092383232.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-07-15T05:32:21.275804+00:00,659772604416,144.92,6.0967603,,0.12056,,0.101,0.31886,0.36236908183711025,1186258878464.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-07-15T05:34:35.965358+00:00,87970676736,684.45,65.6232,13.771,0.08465999,86.9,0.05,0.03817,2.203247181779382,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-07-15T05:34:06.066243+00:00,3021497171968,413.35,49.9215,36.188,0.27556,0.273,0.117,0.21956,1.150981874087837,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-07-15T05:32:54.731436+00:00,1019476180992,2132.4,94.64713,36.408,0.11603,76.475,0.175,0.06422,1.7548991423656346,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-07-15T05:34:46.943721+00:00,12096134709248,1938.9,42.972076,12.729,0.19358999,99.718,0.157,0.12652999,1.415387175073093,1954117058560.0,1490566000000.0,True,,0.9971800000000001
BHEL.NS,capital_goods,2026-07-15T05:34:07.150621+00:00,1413021302784,405.8,89.778755,75.364,0.06292,31.312,0.369,0.04737,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
