ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-06T07:43:00.035023+00:00,178914934784,493.25,33.761124,17.149,,83.392,0.425,0.05901,1.3705483684627682,49659998208.0,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-06T07:41:58.002784+00:00,554394320896,26090.0,34.279335,27.705,,3.602,0.043,0.23052,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-06T07:42:42.251099+00:00,1570240987136,7410.0,99.01123,77.703,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-06T07:40:35.289812+00:00,241682202624,1287.0,12.689805,9.914,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-06T07:43:26.434692+00:00,4180695842816,2938.0,51.02466,32.422,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-06T07:42:37.934146+00:00,2143470485504,1301.3,125.00481,27.654,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-06T07:43:25.620683+00:00,3933549363200,1707.3,29.154713,19.426,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-06T07:42:38.839544+00:00,3995788640256,207.2,28.0,20.615,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-06T07:41:57.084134+00:00,620542361600,5190.0,28.73595,20.698,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-06T07:40:36.187155+00:00,1006350958592,405.0,22.727274,18.068,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-06T07:42:24.454046+00:00,624731422720,2250.0,50.767147,33.647,,9.396,0.085,0.052259997,4.226419939092198,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-06T07:41:59.014159+00:00,1243737227264,8650.0,59.523808,35.598,,85.146,0.206,0.07906,2.6276727038744316,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-06T07:41:47.408167+00:00,158298636288,864.9,17.167526,10.652,,5.015,0.239,0.06303,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-06T07:42:52.742153+00:00,401067868160,1492.9,69.92506,36.589,,6.168,0.159,0.084809996,1.6150225486088863,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-06T07:41:10.743672+00:00,797689446400,1065.0,28.249336,,,,0.298,0.21372999,0.6056505808039263,138715447296.0,199735220000.0,True,,
