ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-07-29T05:55:08.133956+00:00,176430252032,486.4,42.85462,18.758,0.07249,83.392,0.132,0.05057,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-07-29T05:54:07.055674+00:00,592961798144,27905.0,38.166424,30.978,0.34460998,3.602,0.065,0.22399001,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-07-29T05:54:50.836846+00:00,1510482903040,7128.0,97.270744,78.691,,1.082,0.008,0.22257,1.667347712286514,848200000.0,78359900000.0,True,,0.010820000000000001
ACC.NS,cement,2026-07-29T05:52:44.873325+00:00,256329613312,1365.0,13.636364,10.364,,2.085,-0.046,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-07-29T05:55:34.620168+00:00,4239322513408,2979.2,41.001923,36.781,0.13664,119.56,0.203,0.09295999,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-07-29T05:54:46.328663+00:00,2258278547456,1371.0,132.72023,28.731,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-07-29T05:55:33.658054+00:00,3998290542592,1735.4,29.792274,20.853,0.15592,64.051,0.265,0.33060002,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-07-29T05:54:47.317721+00:00,4034358149120,209.2,29.13649,20.707,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-07-29T05:54:06.233149+00:00,680683569152,5693.0,29.569418,21.688,0.17557,14.267,0.146,0.15645,1.0645559728221938,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-07-29T05:52:45.697066+00:00,1081392431104,435.2,23.112057,18.473,0.08302,1.205,0.072,0.1163,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-07-29T05:54:33.123893+00:00,517721849856,1864.6,43.15205,28.246,0.25314,9.396,0.136,0.05213,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-07-29T05:54:07.929725+00:00,1284356440064,8932.5,66.015076,35.773,0.21503,85.146,0.181,0.07696,2.661206105420829,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-07-29T05:53:56.332216+00:00,160787775488,878.5,17.950552,10.956,0.11567,5.015,0.155,0.06485,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASHOKLEY.NS,auto,2026-07-29T05:53:50.275531+00:00,929537458176,158.25,26.375,11.948,0.21639,344.737,0.174,0.06158,3.9374561586440935,639357026304.0,142416900000.0,True,,3.4473700000000003
ASTRAL.NS,capital_goods,2026-07-29T05:55:00.646661+00:00,394109812736,1467.0,73.60763,36.565,0.13798,6.168,0.242,0.08169,1.618719041868947,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-07-29T05:53:20.948066+00:00,783100870656,1045.8,27.811752,,,,0.298,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-07-29T05:54:03.441271+00:00,913700159488,1588.0,26.3481,12.754,0.09932999,21.31,0.056,0.10414,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-07-29T05:53:12.351965+00:00,3794899566592,1219.8,13.770603,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-07-29T05:53:48.520553+00:00,3152426827776,11481.0,27.303211,19.854,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-07-29T05:53:26.779937+00:00,3071966183424,1921.5,31.243902,12.93,0.14602,256.404,0.061,0.06534,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-07-29T05:53:34.451162+00:00,1210205601792,10874.0,12.558322,138.77,0.12624,0.012,-0.483,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-07-29T05:53:25.897929+00:00,6577270030336,1057.8,34.6706,,0.17907,314.833,0.282,0.43280998,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-07-29T05:53:15.940005+00:00,273722146816,169.9,20.322968,,,,0.216,0.13617,0.5303525426919707,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-07-29T05:53:18.548793+00:00,1255606845440,242.8,7.054039,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-07-29T05:53:22.548799+00:00,624079667200,137.08,5.1321607,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-07-29T05:55:19.596107+00:00,89975701504,700.05,67.1833,22.141,0.08465999,86.9,0.05,0.03817,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-07-29T05:54:52.671830+00:00,2813899571200,384.8,48.058678,33.69,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-07-29T05:53:51.084965+00:00,1031093747712,2156.7,95.05068,38.303,0.11603,76.475,0.175,0.06422,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-07-29T05:55:29.123697+00:00,12142924267520,1946.4,43.847713,12.536,0.19358999,99.718,0.157,0.12652999,1.415387175073093,1954117058560.0,1490566000000.0,True,,0.9971800000000001
BHEL.NS,capital_goods,2026-07-29T05:54:53.536469+00:00,1394044043264,400.35,58.702347,48.306,,31.312,0.403,0.06758,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
BIOCON.NS,pharma_healthcare,2026-07-29T05:54:04.394741+00:00,704644120576,432.75,152.37677,23.842,0.011469999,42.145,0.023,0.022780001,0.4930653095046398,154340999168.0,340318000000.0,True,,0.42145000000000005
BLUESTARCO.NS,consumer_durables_retail,2026-07-29T05:55:26.576537+00:00,338323243008,1645.6,64.20601,39.017,0.16222,23.588,0.013,0.04255,3.6142547815620985,8099899904.0,34314100000.0,True,,0.23588
BOSCHLTD.NS,auto,2026-07-29T05:53:52.770460+00:00,1203440844800,40800.0,43.38118,43.988,0.19353001,0.8,0.132,0.14001,1.3199350631854068,1188000000.0,148452000000.0,True,,0.008
BPCL.NS,energy_power,2026-07-29T05:54:40.919099+00:00,1363809140736,319.2,7.865944,5.82,,54.332,0.344,0.034679998,4.54454276149428,544244203520.0,1001702600000.0,True,,0.54332
BRITANNIA.NS,fmcg,2026-07-29T05:54:17.795321+00:00,1338745946112,5558.0,52.026585,37.19,0.53314,26.875,0.065,0.13271,3.6929381031457575,13802800128.0,51065600000.0,True,,0.26875
CANBK.NS,banking,2026-07-29T05:53:19.296726+00:00,1130293886976,124.61,5.6899543,,,,-0.129,0.43126,0.5452230950954664,1552876830720.0,1177046427000.0,True,,
CARBORUNIV.NS,capital_goods,2026-07-29T05:55:02.536887+00:00,203142283264,1066.4,103.53398,35.73,0.043670002,10.292,0.149,0.0374,1.3204153933179514,4125339904.0,38998220000.0,True,,0.10292
CENTRALBK.NS,banking,2026-07-29T05:53:23.510222+00:00,282222690304,31.18,6.261044,,0.115600005,,-0.029,0.27839002,0.5297484240967019,288185712640.0,390011399000.0,True,,
CHAMBLFERT.NS,chemicals,2026-07-29T05:55:12.014848+00:00,179912900608,449.05,9.235911,6.545,0.20451,10.274,0.137,0.09394,1.9978631719022477,10675000320.0,104079500000.0,True,,0.10274
CHOLAFIN.NS,nbfc_financial_services,2026-07-29T05:53:27.630580+00:00,1536540278784,1799.2,29.66529,,0.19334999,695.283,0.248,0.39723998,0.5500075512830614,2117722046464.0,304584000000.0,True,,6.9528300000000005
CIPLA.NS,pharma_healthcare,2026-07-29T05:54:00.719524+00:00,1202477727744,1488.5,34.810574,20.718,,1.778,0.035,0.12009,0.8048248792182842,6137699840.0,344319500000.0,True,,0.01778
COALINDIA.NS,metals_mining,2026-07-29T05:54:29.377537+00:00,2527951323136,410.2,8.461222,5.171,,11.629,0.451,0.18138,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.11628999999999999
COCHINSHIP.NS,infra_logistics_defense,2026-07-29T05:55:43.423797+00:00,366261043200,1392.2,51.909023,43.922,0.12517,28.466,-0.156,0.14272,0.8551127398898766,16717533184.0,58727572000.0,True,,0.28466
COFORGE.NS,it,2026-07-29T05:53:04.653998+00:00,763641659392,1725.3,35.64786,,,7.518,0.506,0.09635,1.7197932393893642,,95376000000.0,True,,0.07518
COLPAL.NS,fmcg,2026-07-29T05:54:21.358376+00:00,578948628480,2128.6,43.699448,30.597,0.81593,2.993,0.091,0.21959999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993
CONCOR.NS,infra_logistics_defense,2026-07-29T05:55:36.306678+00:00,402857820160,528.95,31.541443,18.372,,7.39,0.003,0.13670999,0.7014931600520771,9645700096.0,129423500000.0,True,,0.0739
COROMANDEL.NS,chemicals,2026-07-29T05:55:10.979131+00:00,599035609088,2034.1,32.744686,18.152,,11.469,0.159,0.05619,1.6103987214412612,15061900288.0,125578900000.0,True,,0.11469
