ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-08-05T13:06:27.601422+00:00,176267034624,485.95,33.28425,16.861,,83.392,0.425,0.05901,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-08-05T13:05:20.718949+00:00,590411857920,27785.0,38.11281,30.886,0.34460998,3.602,0.065,0.22399001,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-08-05T13:06:08.468332+00:00,1629681352704,7690.5,99.19386,80.89,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-08-05T13:03:49.005061+00:00,261775441920,1394.0,13.752959,10.697,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-08-05T13:06:55.603027+00:00,4340068909056,3050.0,52.905464,33.39,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-08-05T13:06:03.557120+00:00,2273103052800,1380.0,131.93117,28.818,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-08-05T13:06:54.673636+00:00,3916730466304,1700.0,29.039972,19.42,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-08-05T13:06:04.537852+00:00,4030308548608,208.99,28.28011,20.856,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-08-05T13:05:19.796335+00:00,681102016512,5696.5,29.796528,22.518,0.17557,14.267,0.146,0.15645,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-08-05T13:03:50.015611+00:00,1105743577088,445.0,24.263905,19.3,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-08-05T13:05:48.915708+00:00,541017407488,1948.5,45.504436,28.681,,9.396,0.085,0.052259997,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-08-05T13:05:21.773190+00:00,1281121320960,8910.0,64.34607,39.617,0.21503,85.146,0.181,0.07696,2.661206105420829,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-08-05T13:05:09.027425+00:00,171833360384,938.85,19.417788,11.706,0.11567,5.015,0.155,0.06485,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-08-05T13:06:19.617965+00:00,385432387584,1434.7,71.80681,37.267,0.13798,6.168,0.242,0.08169,1.618719041868947,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-08-05T13:04:28.810091+00:00,787068813312,1051.3,27.856386,,,,0.298,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-08-05T13:05:16.654235+00:00,928314753024,1613.4,26.729622,13.215,0.09932999,21.31,0.056,0.10414,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-08-05T13:04:19.349426+00:00,3901697556480,1253.9,14.216554,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-08-05T13:04:59.487921+00:00,3240017264640,11800.0,28.02318,20.233,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-08-05T13:04:35.250602+00:00,3338110500864,2086.0,31.998772,12.801,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-08-05T13:04:44.051001+00:00,1279430230016,11496.0,14.447838,136.708,0.11598,0.012,0.242,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-08-05T13:04:34.327447+00:00,7208794324992,1158.8,35.76543,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-08-05T13:04:22.918265+00:00,274624364544,170.46,20.34129,,,,0.216,0.13617,0.5303525426919707,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-08-05T13:04:25.783343+00:00,1270086631424,245.6,7.0594997,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-08-05T13:04:30.612909+00:00,641926168576,141.0,5.2222223,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-08-05T13:06:39.237064+00:00,93831528448,730.05,69.9952,22.566,0.08465999,86.9,0.05,0.03817,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-08-05T13:06:10.494174+00:00,2850813902848,390.0,46.53938,33.913,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-08-05T13:05:02.661235+00:00,1050408583168,2197.1,96.491,38.85,0.11603,76.475,0.175,0.06422,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-08-05T13:06:49.853239+00:00,12340065992704,1978.0,44.619896,12.026,0.20151,100.415,0.202,0.13116,1.415387175073093,2014801952768.0,1490566000000.0,True,,1.00415
BHEL.NS,capital_goods,2026-08-05T13:06:11.478090+00:00,1436002942976,412.4,58.914284,49.06,,31.312,0.403,0.06758,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
BLUESTARCO.NS,consumer_durables_retail,2026-08-05T13:06:46.930167+00:00,342311731200,1665.0,62.92517,39.961,0.16222,23.588,0.013,0.04255,3.6142547815620985,8099899904.0,34314100000.0,True,,0.23588
BPCL.NS,energy_power,2026-08-05T13:05:57.728295+00:00,1393930797056,326.25,8.133882,5.877,,54.332,0.344,0.034679998,4.54454276149428,544244203520.0,1001702600000.0,True,,0.54332
BRITANNIA.NS,fmcg,2026-08-05T13:05:32.530083+00:00,1310323507200,5440.0,50.698975,37.187,0.53314,26.875,0.065,0.13271,3.6929381031457575,13802800128.0,51065600000.0,True,,0.26875
CANBK.NS,banking,2026-08-05T13:04:26.608982+00:00,1169297768448,128.91,5.7885046,,,,-0.129,0.43126,0.5452230950954664,1552876830720.0,1177046427000.0,True,,
CARBORUNIV.NS,capital_goods,2026-08-05T13:06:21.651994+00:00,206062206976,1081.7,106.67652,36.307,0.043670002,10.292,0.149,0.0374,1.3204153933179514,4125339904.0,38998220000.0,True,,0.10292
CENTRALBK.NS,banking,2026-08-05T13:04:31.608043+00:00,283218345984,31.29,6.2580004,,0.115600005,,-0.029,0.27839002,0.5297484240967019,288185712640.0,390011399000.0,True,,
CHAMBLFERT.NS,chemicals,2026-08-05T13:06:31.445678+00:00,183759175680,458.65,9.535343,6.571,,10.274,-0.118,0.09581,1.9978631719022477,10675000320.0,104079500000.0,True,,0.10274
CHOLAFIN.NS,nbfc_financial_services,2026-08-05T13:04:36.273947+00:00,1605544574976,1880.0,27.76547,,,695.283,0.346,0.40549,0.5500075512830614,2117722046464.0,304584000000.0,True,,6.9528300000000005
CIPLA.NS,pharma_healthcare,2026-08-05T13:05:13.777685+00:00,1178496270336,1458.8,35.30494,20.958,,1.778,0.035,0.12009,0.8048248792182842,6137699840.0,344319500000.0,True,,0.01778
COALINDIA.NS,metals_mining,2026-08-05T13:05:45.028043+00:00,2560613679104,415.5,8.180744,5.283,,11.629,0.451,0.18138,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.11628999999999999
COCHINSHIP.NS,infra_logistics_defense,2026-08-05T13:07:05.584633+00:00,374890102784,1425.0,52.7192,45.459,0.12517,28.466,-0.156,0.14272,0.8551127398898766,16717533184.0,58727572000.0,True,,0.28466
COFORGE.NS,it,2026-08-05T13:04:10.734102+00:00,786661572608,1777.0,35.391357,20.379,,7.518,0.499,0.0964,1.7197932393893642,7278000128.0,95376000000.0,True,,0.07518
COLPAL.NS,fmcg,2026-08-05T13:05:36.191375+00:00,554850713600,2040.0,41.09589,28.345,,2.993,0.118,0.21722999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993
CONCOR.NS,infra_logistics_defense,2026-08-05T13:06:57.571037+00:00,393261383680,516.35,32.131298,18.095,,7.39,0.003,0.13670999,0.7014931600520771,9645700096.0,129423500000.0,True,,0.0739
COROMANDEL.NS,chemicals,2026-08-05T13:06:30.467457+00:00,614437748736,2086.4,32.877403,18.949,,11.469,0.159,0.05619,1.6103987214412612,15061900288.0,125578900000.0,True,,0.11469
CUMMINSIND.NS,capital_goods,2026-08-05T13:06:12.621755+00:00,1507968024576,5440.0,64.00753,54.316,0.29455,0.431,0.219,0.19449,1.40997102119606,365100000.0,84751600000.0,True,,0.00431
CYIENT.NS,it,2026-08-05T13:04:14.635425+00:00,89991405568,864.55,25.103079,10.54,,7.528,0.213,0.04955,1.2791847797391718,4640000000.0,56819000000.0,True,,0.07528
DABUR.NS,fmcg,2026-08-05T13:05:33.475363+00:00,734416273408,414.0,38.727783,27.747,,10.907,0.106,0.14551,1.1420795269853725,12873199616.0,114195200000.0,True,,0.10907
DALBHARAT.NS,cement,2026-08-05T13:03:56.255980+00:00,345064308736,1838.1,36.909637,12.798,,40.987,0.07,0.062030002,0.8234050837087713,74280001536.0,179790000000.0,True,,0.40987
DEEPAKNTR.NS,chemicals,2026-08-05T13:06:26.704153+00:00,236873793536,1736.7,42.934486,24.909,0.09751,27.903,-0.027,0.0698,1.32970293806741,16377199616.0,58368300000.0,True,,0.27903
DIVISLAB.NS,pharma_healthcare,2026-08-05T13:05:14.644277+00:00,2226750488576,8388.0,86.46531,55.273,,0.042,0.278,0.26046,0.6250223733667443,70000000.0,167610000000.0,True,,0.00042
DIXON.NS,consumer_durables_retail,2026-08-05T13:06:42.959304+00:00,870075072512,14310.0,41.75542,42.163,,18.457,0.211,0.03639,10.450341803035066,9942200320.0,46766700000.0,True,,0.18457
DLF.NS,realty,2026-08-05T13:07:06.657194+00:00,1606724747264,649.1,37.782303,122.789,0.10102,0.673,-0.529,0.65791,0.17235708981401002,3058931968.0,454733699000.0,True,,0.006730000000000001
DMART.NS,consumer_durables_retail,2026-08-05T13:06:37.174674+00:00,2573762560000,3946.0,83.83259,48.68,,9.913,0.149,0.042919997,2.8075698044967226,24249899008.0,244640400000.0,True,,0.09913
DRREDDY.NS,pharma_healthcare,2026-08-05T13:05:12.815766+00:00,979608076288,1176.0,29.757084,17.753,0.088369995,18.605,-0.056,0.09996,0.8909200849725377,71951998976.0,377063000000.0,True,,0.18605
