ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-07-30T05:47:07.966859+00:00,174108803072,480.0,41.594456,19.033,0.07249,83.392,0.132,0.05057,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-07-30T05:44:39.714402+00:00,589880623104,27760.0,37.96966,30.794,0.34460998,3.602,0.065,0.22399001,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-07-30T05:46:27.877974+00:00,1541633343488,7275.0,99.43958,79.447,,1.082,0.008,0.22257,1.667347712286514,848200000.0,78359900000.0,True,,0.010820000000000001
ACC.NS,cement,2026-07-30T05:41:33.776001+00:00,254113710080,1353.2,13.057995,10.589,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-07-30T05:48:07.242395+00:00,4333523173376,3045.4,41.098515,36.995,0.13664,119.56,0.203,0.09295999,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-07-30T05:46:17.566780+00:00,2243124527104,1361.8,130.44063,28.664,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-07-30T05:48:05.138625+00:00,3844155637760,1668.5,28.66346,20.289,0.15592,64.051,0.265,0.33060002,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-07-30T05:46:19.711498+00:00,4046507474944,209.83,28.202957,20.818,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-07-30T05:44:37.448622+00:00,700292202496,5857.0,30.391241,21.772,0.17557,14.267,0.146,0.15645,1.0645559728221938,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-07-30T05:41:35.812890+00:00,1072322838528,431.55,24.17647,19.271,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-07-30T05:45:46.728654+00:00,521025978368,1876.1,42.705963,28.602,0.25314,9.396,0.136,0.05213,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-07-30T05:44:42.080866+00:00,1283997040640,8930.0,65.98685,35.895,0.21503,85.146,0.181,0.07696,2.661206105420829,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-07-30T05:44:14.788732+00:00,162224521216,885.85,17.673977,11.223,0.11567,5.015,0.155,0.06485,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASHOKLEY.NS,auto,2026-07-30T05:44:00.662024+00:00,922371358720,157.03,26.525337,11.971,0.21639,344.737,0.174,0.06158,3.9374561586440935,639357026304.0,142416900000.0,True,,3.4473700000000003
ASTRAL.NS,capital_goods,2026-07-30T05:46:50.625598+00:00,398488829952,1483.3,74.12794,36.689,0.13798,6.168,0.242,0.08169,1.618719041868947,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-07-30T05:42:51.046241+00:00,770598240256,1029.3,27.28791,,,,0.298,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-07-30T05:44:31.234735+00:00,914217959424,1588.9,26.367409,13.105,0.09932999,21.31,0.056,0.10414,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-07-30T05:42:31.196979+00:00,3815154909184,1226.2,13.803894,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-07-30T05:43:56.077531+00:00,3146386243584,11459.0,27.3152,19.794,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-07-30T05:43:05.050615+00:00,3041749893120,1902.6,31.231123,12.92,0.14602,256.404,0.061,0.06534,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-07-30T05:43:23.190320+00:00,1219776872448,10960.0,12.664663,140.174,0.12624,0.012,-0.483,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-07-30T05:43:03.032515+00:00,6490841153536,1043.9,34.025425,,0.17907,314.833,0.282,0.43280998,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-07-30T05:42:39.228808+00:00,278539272192,172.89,20.033604,,,,0.216,0.13617,0.5303525426919707,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-07-30T05:42:45.255679+00:00,1244229795840,240.6,6.735722,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-07-30T05:42:55.034239+00:00,623806513152,137.02,5.024569,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-07-30T05:47:32.204537+00:00,89962848256,699.95,67.173706,22.24,0.08465999,86.9,0.05,0.03817,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
