ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-09T07:57:22.714106+00:00,180130070528,496.6,33.08461,17.476,,83.392,0.425,0.05901,1.3705483684627682,49659998208.0,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-09T07:56:07.844933+00:00,539732279296,25400.0,33.419296,27.142,,3.602,0.043,0.23052,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-09T07:57:00.422719+00:00,1575432749056,7434.5,100.64302,77.451,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-09T07:54:29.264589+00:00,236893634560,1261.5,12.4445095,9.751,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-09T07:57:53.714366+00:00,4417051951104,3104.1,53.9562,32.552,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-09T07:56:54.973561+00:00,2193050435584,1331.4,127.65101,27.523,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-09T07:57:52.743177+00:00,4088835866624,1774.7,29.99324,19.452,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-09T07:56:56.130173+00:00,4156237545472,215.52,28.659575,20.72,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-09T07:56:06.717018+00:00,619526029312,5181.5,28.73184,20.661,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-09T07:54:30.329682+00:00,988957245440,398.0,22.284433,17.803,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-09T07:56:38.887802+00:00,608599408640,2191.9,49.478554,32.669,,9.396,0.085,0.052259997,4.226419939092198,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-09T07:56:08.861453+00:00,1288310489088,8960.0,61.614635,36.328,,85.146,0.206,0.07906,2.6276727038744316,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-09T07:55:54.829659+00:00,153631490048,839.4,16.754492,10.328,,5.015,0.239,0.06303,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-09T07:57:14.434593+00:00,394915774464,1470.0,68.62745,36.786,,6.168,0.159,0.084809996,1.6150225486088863,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-09T07:55:11.566166+00:00,801125564416,1069.0,28.355436,,,,0.298,0.21372999,0.6056505808039263,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-09T07:56:03.567546+00:00,965599166464,1678.2,25.695911,13.638,,21.31,0.163,0.10627,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-09T07:55:01.261202+00:00,3898009452544,1252.0,14.326582,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-09-09T07:55:45.486903+00:00,3238288424960,11784.0,27.862768,20.702,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-09-09T07:55:19.274273+00:00,3113116237824,1945.4,30.79139,12.347,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-09-09T07:55:28.858437+00:00,1238919413760,11132.0,13.995298,131.939,0.11598,0.012,0.242,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-09-09T07:55:18.273209+00:00,6517650620416,1047.7,32.37639,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-09-09T07:55:05.267874+00:00,277352841216,172.15,19.719358,,,,0.216,0.13617,0.530364785165566,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-09-09T07:55:08.624910+00:00,1217131839488,235.36,6.7130632,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-09-09T07:55:13.690785+00:00,645977997312,141.89,5.296379,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-09-09T07:57:35.358609+00:00,85014536192,661.45,58.587246,20.255,,86.9,0.039,0.041149996,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-09-09T07:57:05.030237+00:00,2982389743616,408.0,47.775177,35.613,,0.273,0.249,0.21403,1.1170636864372687,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-09-09T07:55:48.546054+00:00,945611538432,1977.9,129.86868,35.364,,76.475,0.187,0.040260002,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-09-09T07:57:47.163775+00:00,11416744493056,1830.0,38.461536,11.609,0.20151,100.415,0.184,0.1314,1.415387175073093,2014801952768.0,1490566000000.0,True,,1.00415
BHEL.NS,capital_goods,2026-09-09T07:57:06.128844+00:00,1503903088640,431.9,61.61198,50.301,,31.312,0.403,0.06758,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
