ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-01T08:23:44.686618+00:00,190159470592,524.25,35.809425,18.055,,83.392,0.425,0.05901,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-01T08:22:17.021946+00:00,555350491136,26135.0,34.429836,27.827,,3.602,0.043,0.23052,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-01T08:23:20.280617+00:00,1565049225216,7385.5,98.65749,80.214,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-01T08:20:20.134029+00:00,239804334080,1277.0,12.599901,9.858,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-01T08:24:21.996047+00:00,4062873649152,2855.2,49.681572,31.74,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-01T08:23:13.739302+00:00,2057323020288,1249.0,119.52153,26.438,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-01T08:24:20.661611+00:00,3786095984640,1643.3,28.028313,18.296,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-01T08:23:15.039952+00:00,3929449431040,203.76,27.572395,19.808,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-01T08:22:15.858305+00:00,631482548224,5281.5,29.266872,21.372,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-01T08:20:21.415641+00:00,1001754001408,403.15,22.585434,17.916,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-01T08:22:54.558953+00:00,620566544384,2235.0,50.508476,33.247,,9.396,0.085,0.052259997,4.226419939092198,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-01T08:22:18.292711+00:00,1256102690816,8736.0,60.26906,36.332,,85.146,0.206,0.07906,2.6276727038744316,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-01T08:22:01.268215+00:00,161327710208,881.45,17.489086,11.355,,5.015,0.239,0.06303,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-01T08:23:34.097389+00:00,405446819840,1509.2,70.35897,37.319,,6.168,0.159,0.084809996,1.6150225486088863,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-01T08:21:09.650966+00:00,802632826880,1071.6,28.424402,,,,0.298,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-01T08:22:11.919067+00:00,967843184640,1682.1,26.266396,13.845,,21.31,0.163,0.10627,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-01T08:20:57.164522+00:00,3928088117248,1261.8,14.209459,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-09-01T08:21:49.754443+00:00,3384484036608,12316.0,29.294514,21.121,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-09-01T08:21:18.432158+00:00,3149121716224,1967.9,31.108126,12.521,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
