ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-23T08:21:14.897894+00:00,180238893056,496.9,33.941257,17.26,,83.392,0.425,0.05901,1.3705483684627682,49659998208,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-23T08:20:16.149594+00:00,573412409344,26985.0,35.49397,28.986,,3.602,0.043,0.23052,1.4509058081056683,1719900032,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-23T08:20:58.717852+00:00,1509953110016,7125.5,97.15708,74.522,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-23T08:18:54.298622+00:00,234978213888,1251.3,12.342672,9.561,,2.085,-0.038,0.07563,1.2187217464845206,4286099968,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-23T08:21:40.276180+00:00,4260240031744,2993.9,51.761753,32.932,,119.56,0.499,0.06546,1.238997132563782,1066217897984,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-23T08:20:54.361710+00:00,2130622414848,1293.5,124.01726,27.692,,346.548,0.166,0.13095,0.6173804157275231,1035449991168,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-23T08:21:39.460420+00:00,4160258834432,1805.7,30.667458,20.293,,64.051,0.186,0.32431,0.4029716422211426,633989890048,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-23T08:20:55.187101+00:00,3947576950784,204.7,27.624832,20.594,,82.332,0.34,0.24148001,0.8339199542694382,546702884864,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-23T08:20:15.297872+00:00,646906445824,5410.5,30.019976,21.276,,14.267,0.109,0.14306,1.0515365301264101,20471599104,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-23T08:18:55.148411+00:00,972681707520,391.45,22.140837,17.35,,1.205,-0.077,0.11128,0.6734828127032526,8659300352,593473200000.0,True,,0.01205
