ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-07-18T05:28:55.327915+00:00,179168854016,493.95,42.729237,19.298,0.07249,83.392,0.132,0.05057,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-07-18T05:27:44.751125+00:00,596149141504,28055.0,38.421505,30.338,0.34460998,3.602,0.065,0.22399001,1.4513561462782167,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-07-18T05:28:35.477304+00:00,1590584147968,7506.0,104.1632,81.653,,1.082,0.008,0.22257,1.667347712286514,848200000.0,78359900000.0,True,,0.010820000000000001
ACC.NS,cement,2026-07-18T05:26:09.833225+00:00,258714501120,1377.7,12.091451,9.434,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-07-18T05:29:25.488710+00:00,4497592025088,3160.7,42.735264,38.308,0.13664,119.56,0.203,0.09295999,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-07-18T05:28:30.297397+00:00,2493660004352,1513.9,158.68973,33.221,0.07576,346.548,0.143,0.12715,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-07-18T05:29:24.459779+00:00,4233294512128,1837.4,31.3496,21.497,0.15592,64.051,0.265,0.33060002,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-07-18T05:28:31.326641+00:00,4135602880512,214.45,32.690548,23.665,0.20908001,82.332,-0.001,0.23662001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-07-18T05:27:43.758350+00:00,665140068352,5563.0,29.674082,21.336,0.17557,14.267,0.146,0.15645,1.0645559728221938,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-07-18T05:26:10.827751+00:00,1089592295424,438.5,23.03046,18.958,0.08302,1.205,0.072,0.1163,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-07-18T05:28:14.903568+00:00,498507907072,1795.4,41.387737,27.456,0.25314,9.396,0.136,0.05213,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-07-18T05:27:45.787047+00:00,1269043429376,8826.0,65.329384,35.479,0.21503,85.146,0.181,0.07696,2.661206105420829,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-07-18T05:27:32.068264+00:00,166077218816,907.4,18.537283,11.12,0.11567,5.015,0.155,0.06485,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASHOKLEY.NS,auto,2026-07-18T05:27:24.879921+00:00,911798435840,155.23,26.177065,11.342,0.21639,344.737,0.174,0.06158,3.9374561586440935,639357026304.0,142416900000.0,True,,3.4473700000000003
ASTRAL.NS,capital_goods,2026-07-18T05:28:46.750110+00:00,370146213888,1377.8,68.95896,34.198,0.13798,6.168,0.242,0.08169,1.618719041868947,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-07-18T05:26:50.804788+00:00,770959212544,1030.2,29.442696,,,,0.371,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-07-18T05:27:40.566211+00:00,882284494848,1533.4,25.642141,12.62,0.09932999,21.31,0.056,0.10414,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-07-18T05:26:40.801452+00:00,4132919312384,1328.5,15.480075,,0.13152,,-0.11,0.35393003,0.40954805802859856,3263375343616.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-07-18T05:27:22.738215+00:00,2916434837504,10443.0,26.881693,20.329,0.28046,56.352,0.37,0.16886,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-07-18T05:26:57.770948+00:00,2964051460096,1854.0,30.121853,12.719,0.14602,256.404,0.061,0.06534,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-07-18T05:27:06.400267+00:00,1157229969408,10398.0,12.033747,133.614,0.12624,0.012,-0.483,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-07-18T05:26:56.749466+00:00,6567943471104,1056.3,34.621437,,0.17907,314.833,0.282,0.43280998,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-07-18T05:26:44.816007+00:00,343567335424,213.25,28.245033,,0.04877,,1.193,0.12972,0.5303525426919707,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-07-18T05:26:47.941814+00:00,1276292235264,246.8,6.4675055,,0.12738,,-0.076,0.31175,0.4513840264406158,1724092383232.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-07-18T05:26:52.790300+00:00,651805392896,143.17,6.020605,,0.12056,,0.101,0.31886,0.36236908183711025,1186258878464.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-07-18T05:29:07.815560+00:00,89120997376,693.4,66.290634,13.957,0.08465999,86.9,0.05,0.03817,2.203247181779382,13865700352.0,15955990000.0,True,,0.8690000000000001
