ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-16T08:20:58.488317+00:00,170427138048,469.85,33.753593,16.495,,83.392,0.425,0.05901,1.3705483684627682,49659998208.0,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-16T08:20:05.163760+00:00,555669258240,26150.0,34.46049,27.771,,3.602,0.043,0.23052,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-16T08:20:43.549868+00:00,1480391917568,6986.0,96.82606,73.253,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-16T08:18:51.479125+00:00,230321078272,1226.5,12.313021,9.46,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-16T08:21:20.948683+00:00,4179984384000,2937.5,53.350887,32.341,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-16T08:20:39.645915+00:00,2094219788288,1271.4,125.01475,27.003,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-16T08:21:20.235562+00:00,3985618763776,1729.9,30.40246,19.49,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-16T08:20:40.470694+00:00,3920385540096,203.29,28.592123,20.159,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-16T08:20:04.423133+00:00,616477163520,5156.0,28.547699,20.579,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-16T08:18:52.320871+00:00,946094145536,380.7,21.919975,17.146,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-16T08:20:27.959284+00:00,585498230784,2108.7,48.298214,31.68,,9.396,0.085,0.052259997,4.226419939092198,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-16T08:20:05.899238+00:00,1251933028352,8707.0,60.926456,35.848,,85.146,0.206,0.07906,2.6276727038744316,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-16T08:19:55.540746+00:00,145907826688,797.2,16.108305,9.857,,5.015,0.239,0.06303,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASHOKLEY.NS,auto,2026-09-16T08:19:50.187998+00:00,923957329920,157.29,27.742504,11.561,,344.737,0.116,0.06021,3.9374561586440935,639357026304.0,142416900000.0,True,,3.4473700000000003
ASTRAL.NS,capital_goods,2026-09-16T08:20:52.072414+00:00,370280562688,1378.3,65.727234,33.763,,6.168,0.159,0.084809996,1.6150225486088863,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-16T08:19:23.839584+00:00,773172297728,1031.7,27.366045,,,,0.298,0.21372999,0.6056505808039263,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-16T08:20:02.018388+00:00,944885596160,1642.2,25.963636,13.373,,21.31,0.163,0.10627,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-16T08:19:16.443209+00:00,3878083624960,1245.6,14.020712,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-09-16T08:19:48.514767+00:00,3160938905600,11512.0,27.992023,19.938,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-09-16T08:19:29.028130+00:00,2944290258944,1839.9,29.135391,12.122,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-09-16T08:19:36.130756+00:00,1219776872448,10960.0,13.809613,132.539,0.11598,0.012,0.242,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-09-16T08:19:28.213153+00:00,6286232518656,1010.2,31.786724,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-09-16T08:19:19.410512+00:00,278390145024,172.79,21.097681,,,,0.216,0.13617,0.530364785165566,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-09-16T08:19:21.615495+00:00,1213667082240,234.69,6.838287,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-09-16T08:19:25.294276+00:00,628996571136,138.16,5.205727,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-09-16T08:21:07.966743+00:00,80901660672,629.45,56.200893,19.598,,86.9,0.039,0.041149996,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-09-16T08:20:45.084048+00:00,2838386966528,388.3,48.781406,33.145,,0.273,0.249,0.21403,1.1170636864372687,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-09-16T08:19:50.907162+00:00,898950103040,1880.3,131.76595,33.24,,76.475,0.187,0.040260002,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-09-16T08:21:16.403137+00:00,11433588817920,1832.7,38.36508,11.535,0.20151,100.415,0.184,0.1314,1.415387175073093,2014801952768.0,1490566000000.0,True,,1.00415
BHEL.NS,capital_goods,2026-09-16T08:20:45.838160+00:00,1426949537792,409.8,61.255604,49.17,,31.312,0.403,0.06758,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
BIOCON.NS,pharma_healthcare,2026-09-16T08:20:02.822467+00:00,613052579840,376.5,112.05357,21.212,,42.145,0.1,0.0286,0.4930653095046398,154340999168.0,340318000000.0,True,,0.42145000000000005
BLUESTARCO.NS,consumer_durables_retail,2026-09-16T08:21:14.181092+00:00,308410023936,1500.1,63.61747,36.546,,23.588,0.133,0.03979,3.569963743798837,8099899904.0,34314130000.0,True,,0.23588
BOSCHLTD.NS,auto,2026-09-16T08:19:52.527631+00:00,1417287565312,48050.0,59.82395,47.365,,0.8,0.22,0.11328,1.3199350631854068,1188000000.0,148452000000.0,True,,0.008
BPCL.NS,energy_power,2026-09-16T08:20:34.904856+00:00,1289893314560,301.9,7.6760736,5.509,,54.332,0.344,0.034679998,4.495372878137683,544244203520.0,1001702600000.0,True,,0.54332
BRITANNIA.NS,fmcg,2026-09-16T08:20:14.479163+00:00,1206990929920,5011.0,46.32523,32.725,,26.875,0.082,0.13376,3.6929381031457575,13802800128.0,51065600000.0,True,,0.26875
CANBK.NS,banking,2026-09-16T08:19:22.316077+00:00,1116415852544,123.08,5.6955113,,,,-0.129,0.43126,0.5452230950954664,1552876830720.0,1177046427000.0,True,,
CARBORUNIV.NS,capital_goods,2026-09-16T08:20:53.616511+00:00,198392299520,1041.4,94.07408,32.502,,10.292,0.194,0.03849,1.3204153933179514,4125339904.0,38998220000.0,True,,0.10292
CENTRALBK.NS,banking,2026-09-16T08:19:26.065122+00:00,275705659392,30.46,6.092,,0.115600005,,-0.032,0.27839002,0.5297484240967019,288185712640.0,390011399000.0,True,,
CHAMBLFERT.NS,chemicals,2026-09-16T08:21:01.705532+00:00,164307501056,410.1,8.566953,6.022,,10.274,-0.118,0.09581,1.9978103276822046,10675000320.0,104079500000.0,True,,0.10274
CHOLAFIN.NS,nbfc_financial_services,2026-09-16T08:19:29.725326+00:00,1507170189312,1764.7,26.839542,,,695.283,0.346,0.40549,0.5500075512830614,2117722046464.0,304584000000.0,True,,6.9528300000000005
CIPLA.NS,pharma_healthcare,2026-09-16T08:19:59.480702+00:00,1098445094912,1359.7,32.99442,19.259,,1.778,0.035,0.12009,0.8048248792182842,6137699840.0,344319500000.0,True,,0.01778
COALINDIA.NS,metals_mining,2026-09-16T08:20:24.750723+00:00,2603752882176,422.5,8.497586,5.308,,11.629,0.451,0.18138,1.3972722103723914,140721799168.0,1191015600000.0,True,,0.11628999999999999
COCHINSHIP.NS,infra_logistics_defense,2026-09-16T08:21:29.062695+00:00,346740457472,1318.0,53.188053,43.803,,28.466,0.024,0.13479,0.8130064529144845,16717533184.0,58727572000.0,True,,0.28466
COFORGE.NS,it,2026-09-16T08:19:09.487883+00:00,781103267840,1763.3,37.621082,20.678,,7.518,0.499,0.0964,1.7185245764133534,7278000128.0,95376000000.0,True,,0.07518
COLPAL.NS,fmcg,2026-09-16T08:20:17.691865+00:00,509673897984,1873.9,37.298965,25.601,,2.993,0.118,0.21722999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993
CONCOR.NS,infra_logistics_defense,2026-09-16T08:21:22.680789+00:00,371936100352,488.35,30.869154,16.922,,7.39,0.003,0.13670999,0.6485522335588204,9645700096.0,129423500000.0,True,,0.0739
COROMANDEL.NS,chemicals,2026-09-16T08:21:00.913714+00:00,571056259072,1938.8,31.215586,17.363,,11.469,0.159,0.05619,1.6103987214412612,15061900288.0,125578900000.0,True,,0.11469
CROMPTON.NS,capital_goods,2026-09-16T08:20:50.458456+00:00,143444918272,222.77,,17.983,,5.797,0.118,-0.02688,2.71590870781782,1991699968.0,29663000000.0,True,,0.057969999999999994
CUMMINSIND.NS,capital_goods,2026-09-16T08:20:46.620131+00:00,1374773444608,4959.5,58.223763,47.63,,0.431,0.179,0.18694,1.40997102119606,365100000.0,84751600000.0,True,,0.00431
CYIENT.NS,it,2026-09-16T08:19:12.492668+00:00,109046464512,1047.5,30.799767,13.317,,7.528,0.213,0.04955,1.2791847797391718,4640000000.0,56819000000.0,True,,0.07528
DABUR.NS,fmcg,2026-09-16T08:20:15.322684+00:00,684126502912,385.65,33.97797,25.986,,10.907,0.106,0.14551,1.1420795269853725,12873199616.0,114195200000.0,True,,0.10907
DALBHARAT.NS,cement,2026-09-16T08:18:57.241787+00:00,317637132288,1692.0,33.873875,11.88,,40.987,0.07,0.062030002,0.8234050837087713,74280001536.0,179790000000.0,True,,0.40987
DEEPAKNTR.NS,chemicals,2026-09-16T08:20:57.695491+00:00,215773790208,1582.0,27.990091,16.899,,27.903,0.364,0.091359995,1.32970293806741,16377199616.0,58368300000.0,True,,0.27903
DIVISLAB.NS,pharma_healthcare,2026-09-16T08:20:00.397720+00:00,2412711247872,9088.5,83.73411,60.762,,0.042,0.278,0.26046,0.6250223733667443,70000000.0,167610000000.0,True,,0.00042
DIXON.NS,consumer_durables_retail,2026-09-16T08:21:11.129712+00:00,796687204352,13103.0,43.413292,39.741,,18.457,0.211,0.03639,10.378621968195318,9942200320.0,46766700000.0,True,,0.18457
DLF.NS,realty,2026-09-16T08:21:29.895243+00:00,1543728136192,623.65,36.007507,118.219,0.10102,0.673,-0.529,0.65791,0.17235708981401002,3058931968.0,454733699000.0,True,,0.006730000000000001
DMART.NS,consumer_durables_retail,2026-09-16T08:21:06.318563+00:00,2403526246400,3685.0,78.84039,44.563,,9.913,0.149,0.042919997,2.8075698044967226,24249899008.0,244640400000.0,True,,0.09913
DRREDDY.NS,pharma_healthcare,2026-09-16T08:19:58.659590+00:00,956687384576,1148.5,29.418545,17.332,0.088369995,18.605,-0.056,0.09996,0.8909200849725377,71951998976.0,377063000000.0,True,,0.18605
EICHERMOT.NS,auto,2026-09-16T08:19:46.826336+00:00,2058775429120,7499.5,35.696606,34.476,,2.048,0.315,0.23211999,0.9154355651261048,5139500032.0,251001500000.0,True,,0.02048
EMAMILTD.NS,fmcg,2026-09-16T08:20:20.801720+00:00,160631996416,368.0,20.90909,16.162,,5.541,0.149,0.19117,1.2808902714509656,1619223040.0,29239756000.0,True,,0.05541
ENDURANCE.NS,auto,2026-09-16T08:19:54.035524+00:00,370435620864,2633.5,38.205425,18.012,,19.393,0.3,0.0622,2.096217997257639,13266599936.0,68408200000.0,True,,0.19393000000000002
EXIDEIND.NS,auto,2026-09-16T08:19:54.826407+00:00,353387511808,415.75,37.8643,18.206,,11.308,0.177,0.04948,1.2878952308007638,15754000384.0,139048500000.0,True,,0.11308
FEDERALBNK.NS,banking,2026-09-16T08:19:18.721949+00:00,845677985792,342.35,18.386143,,,,0.214,0.30721,0.4067959178616151,331932499968.0,400430031000.0,True,,
FORTIS.NS,pharma_healthcare,2026-09-16T08:20:06.615911+00:00,658285789184,871.95,63.506924,34.543,,34.15,0.175,0.11023,0.914358594105076,34725834752.0,98955475000.0,True,,0.34149999999999997
GAIL.NS,energy_power,2026-09-16T08:20:36.479914+00:00,1122431795200,170.77,11.53446,8.928,,27.809,0.167,0.06698,1.590099450194049,248314904576.0,890496000000.0,True,,0.27809
GHCL.NS,chemicals,2026-09-16T08:21:04.839665+00:00,38306545664,417.9,7.4545126,3.982,,2.345,-0.027,0.17052999,0.8614242437892745,833000000.0,35519200000.0,True,,0.023450000000000002
GICRE.NS,insurance,2026-09-16T08:19:42.810130+00:00,593338105856,338.2,6.906269,,0.091079995,,-0.008,0.16819,0.7777012242479585,0.0,704808200000.0,True,,
GILLETTE.NS,consumer_durables_retail,2026-09-16T08:21:15.687940+00:00,237546225664,7290.0,35.79144,24.291,,0.002,0.108,0.21035999,3.269158839005526,200000.0,9464300000.0,True,,2e-05
GLAND.NS,pharma_healthcare,2026-09-16T08:20:08.944792+00:00,470841950208,2853.4,41.728577,25.942,,2.738,0.196,0.16784,0.6181630534999686,2835899904.0,103579500000.0,True,,0.02738
GLENMARK.NS,pharma_healthcare,2026-09-16T08:20:10.608084+00:00,681149267968,2413.5,38.690285,13.734,,5.646,0.231,0.10137,1.5897288545999666,5935269888.0,105121090000.0,True,,0.056459999999999996
GMRAIRPORT.NS,infra_logistics_defense,2026-09-16T08:21:21.786022+00:00,975015837696,92.34,243.0,21.492,,,0.237,0.030720001,-4.857219813858345,432825204736.0,-27473700000.0,True,,
GNFC.NS,chemicals,2026-09-16T08:21:02.450202+00:00,79781445632,542.95,8.002212,4.953,,0.066,0.398,0.12331,0.8481865455502896,60000000.0,91152000000.0,True,,0.00066
GODREJCP.NS,fmcg,2026-09-16T08:20:16.131391+00:00,891247460352,870.95,47.052944,27.663,,34.899,0.154,0.12086,1.1938491046975706,44158099456.0,126482400000.0,True,,0.34899
GODREJPROP.NS,realty,2026-09-16T08:21:30.696109+00:00,504072437760,1673.4,33.176052,-117.857,,82.119,0.165,0.30754998,0.26235804367822574,158940905472.0,191555400000.0,True,,0.82119
GRINDWELL.NS,capital_goods,2026-09-16T08:20:52.874199+00:00,204743426048,1849.2,46.9221,32.118,,2.381,0.142,0.13763,1.2073601475932072,607126976.0,25347508000.0,True,,0.023809999999999998
HAL.NS,capital_goods,2026-09-16T08:20:44.237238+00:00,3134213849088,4686.5,35.14699,33.491,,0.16,0.144,0.27591,0.7746313940750155,658200000.0,410411200000.0,True,,0.0016
HAVELLS.NS,capital_goods,2026-09-16T08:20:49.710697+00:00,684983582720,1091.5,42.904873,32.048,,2.801,0.195,0.06923,2.3571668039769573,2652000000.0,94554700000.0,True,,0.02801
HCLTECH.NS,it,2026-09-16T08:19:00.381849+00:00,3395737092096,1255.0,18.781801,,0.24067,7.058,0.03,0.12966,1.731444156189716,548000000.0,751650000000.0,True,,0.07058
HDFCBANK.NS,banking,2026-09-16T08:19:14.094433+00:00,11068950708224,718.25,15.51631,,0.13838,,0.166,0.26787,0.2357750125388808,5658713784320.0,8167395600000.0,True,,
HDFCLIFE.NS,insurance,2026-09-16T08:19:39.058893+00:00,1144235491328,526.8,58.992157,46.1,0.10828,15.885,0.143,0.019,5.161047553908439,30990000128.0,177495400000.0,True,,0.15885
HEIDELBERG.NS,cement,2026-09-16T08:18:56.401305+00:00,31866628096,140.61,28.178358,11.017,,1.037,0.051,0.04927,1.6874366731056603,142300000.0,13718500000.0,True,,0.010369999999999999
HEROMOTOCO.NS,auto,2026-09-16T08:19:47.750792+00:00,1049440354304,5243.5,19.481703,12.807,,3.57,0.349,0.10724,2.1770383768779045,7786100224.0,216111900000.0,True,,0.035699999999999996
HINDALCO.NS,metals_mining,2026-09-16T08:20:23.104145+00:00,2162343411712,974.1,13.529166,6.979,,72.598,0.321,0.05549,1.9961635049749968,991649988608.0,1365830000000.0,True,,0.72598
HINDCOPPER.NS,metals_mining,2026-09-16T08:20:29.544812+00:00,464848453632,480.7,42.843136,26.733,,3.319,0.814,0.32494,0.9167351895315214,1109200000.0,33421934000.0,True,,0.03319
HINDUNILVR.NS,fmcg,2026-09-16T08:20:12.109820+00:00,4620471500800,1966.5,43.362736,30.316,,3.016,0.05,0.22644,1.3082810127621158,14780000256.0,487380000000.0,True,,0.03016
HINDZINC.NS,metals_mining,2026-09-16T08:20:31.141617+00:00,2411600805888,570.75,14.515513,8.826,,39.034,0.717,0.38068,1.731936895134562,88330002432.0,226290000000.0,True,,0.39033999999999996
HUDCO.NS,nbfc_financial_services,2026-09-16T08:19:35.300511+00:00,339041779712,169.36,7.9698825,,,645.775,0.098,0.90679,0.1561195278189727,1419120214016.0,219754700000.0,True,,6.45775
ICICIBANK.NS,banking,2026-09-16T08:19:14.894700+00:00,9701380063232,1351.6,17.840548,,0.16073999,,0.114,0.27531,0.6153441918730223,2263177232384.0,3630604157000.0,True,,
ICICIGI.NS,insurance,2026-09-16T08:19:41.394731+00:00,721884020736,1445.9,30.573425,21.775,0.1463,,0.109,0.08764,1.69177624716768,0.0,166338900000.0,True,,
ICICIPRULI.NS,insurance,2026-09-16T08:19:40.638226+00:00,679183646720,468.15,41.429203,37.83,0.12571,18.052,0.125,0.02555,4.56354998400723,25949999104.0,136311600000.0,True,,0.18051999999999999
IDEA.NS,telecom_media,2026-09-16T08:21:17.202430+00:00,1550388822016,14.31,4.246291,28.103,,,0.061,0.82278,-1.2525588679456345,1925280038912.0,-357580000000.0,True,,
IDFCFIRSTB.NS,banking,2026-09-16T08:19:20.153482+00:00,734869848064,85.23,33.55512,,,,-0.011,0.32775003,0.621168003162615,,474038100000.0,True,,
INDIGO.NS,infra_logistics_defense,2026-09-16T08:21:24.115995+00:00,1831252918272,4734.5,,16.418,,866.462,0.062,0.03793,11.864540746797493,748138004480.0,69711000000.0,True,,8.66462
