ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-08T07:54:34.827280+00:00,181254537216,499.7,34.202602,17.111,,83.392,0.425,0.05901,1.3705483684627682,49659998208.0,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-08T07:53:20.220853+00:00,541750951936,25495.0,33.49757,27.567,,3.602,0.043,0.23052,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-08T07:54:14.565502+00:00,1568439795712,7401.5,98.89765,77.967,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-08T07:51:39.951669+00:00,236743393280,1260.7,12.430487,9.797,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-08T07:55:05.892696+00:00,4205597949952,2955.5,51.115532,32.526,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-08T07:54:08.895877+00:00,2129634131968,1292.9,125.52427,27.467,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-08T07:55:04.869599+00:00,3919034449920,1701.0,29.04713,19.297,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-08T07:54:10.054791+00:00,4008324104192,207.85,28.472603,20.377,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-08T07:53:19.178322+00:00,621738000384,5200.0,28.791319,20.912,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-08T07:51:41.117105+00:00,989951164416,398.4,22.713795,17.815,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-08T07:53:52.255300+00:00,608071909376,2190.0,50.18332,33.12,,9.396,0.085,0.052259997,4.226419939092198,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-08T07:53:21.367694+00:00,1270768730112,8838.0,60.817505,36.027,,85.146,0.206,0.07906,2.6276727038744316,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-08T07:53:07.204066+00:00,152945147904,835.65,17.005495,10.391,,5.015,0.239,0.06303,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-08T07:54:26.477251+00:00,401497686016,1494.5,70.0,36.721,,6.168,0.159,0.084809996,1.6150225486088863,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-08T07:52:22.637023+00:00,796191424512,1063.0,28.196285,,,,0.298,0.21372999,0.6056505808039263,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-08T07:53:15.983188+00:00,968648753152,1683.5,26.317022,13.373,,21.31,0.163,0.10627,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-08T07:52:12.207228+00:00,3864782700544,1241.4,13.97029,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-09-08T07:52:57.140621+00:00,3251478986752,11832.0,28.405436,20.568,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-09-08T07:52:29.946171+00:00,3100314173440,1937.4,31.132895,12.348,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-09-08T07:52:39.560765+00:00,1231796568064,11068.0,14.168673,130.938,0.11598,0.012,0.242,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-09-08T07:52:28.729787+00:00,6556842721280,1054.0,32.390903,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-09-08T07:52:16.424610+00:00,271069511680,168.25,20.077566,,,,0.216,0.13617,0.530364785165566,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-09-08T07:52:19.651939+00:00,1215270092800,235.0,6.748995,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-09-08T07:52:24.696620+00:00,640833486848,140.76,5.319728,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-09-08T07:54:47.732938+00:00,85053095936,661.75,58.510166,20.411,,86.9,0.039,0.041149996,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
