ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-18T08:02:00.855528+00:00,176520937472,486.65,33.038017,16.716,,83.392,0.425,0.05901,1.3705483684627682,49659998208,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-18T08:00:59.709454+00:00,569162530816,26785.0,35.232296,27.534,,3.602,0.043,0.23052,1.4509058081056683,1719900032,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-18T08:01:43.818625+00:00,1521925881856,7182.0,96.15745,74.632,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-18T07:59:35.230938+00:00,234640179200,1249.5,12.258412,9.516,,2.085,-0.038,0.07563,1.2187217464845206,4286099968,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-18T08:02:27.146600+00:00,4263797587968,2996.4,52.029865,32.294,,119.56,0.499,0.06546,1.238997132563782,1066217897984,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-18T08:01:39.240188+00:00,2188438274048,1328.6,127.5048,27.273,,346.548,0.166,0.13095,0.6173804157275231,1035449991168,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-18T08:02:26.123962+00:00,4087223418880,1774.0,30.016922,19.732,,64.051,0.186,0.32431,0.4029716422211426,633989890048,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-18T08:01:40.244125+00:00,4026065747968,208.77,27.761969,20.503,,82.332,0.34,0.24148001,0.8339199542694382,546702884864,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-18T08:00:58.798992+00:00,641227096064,5363.0,28.731382,21.345,,14.267,0.109,0.14306,1.0515365301264101,20471599104,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-18T07:59:36.077917+00:00,972308938752,391.3,21.811592,17.205,,1.205,-0.077,0.11128,0.6734828127032526,8659300352,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-18T08:01:25.809562+00:00,609848852480,2196.4,49.568943,32.12,,9.396,0.085,0.052259997,4.226419939092198,4976500224,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-18T08:01:00.605834+00:00,1268755857408,8824.0,60.26088,36.06,,85.146,0.206,0.07906,2.6276727038744316,84929003520,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-18T08:00:49.113060+00:00,146191499264,798.75,15.791815,9.805,,5.015,0.239,0.06303,1.6989773995673518,4061600000,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-18T08:01:53.641735+00:00,379226587136,1411.6,65.1107,34.244,,6.168,0.159,0.084809996,1.6150225486088863,2503000064,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-18T08:00:12.590469+00:00,777444065280,1037.4,27.509945,,,,0.298,0.25577998,0.6056505808039263,138715447296,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-18T08:00:56.222454+00:00,971122868224,1687.8,26.338951,13.622,,21.31,0.163,0.10627,0.8810737756251688,80728399872,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-18T08:00:03.774462+00:00,3870073815040,1243.0,14.000901,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-09-18T08:00:41.052939+00:00,3157770895360,11491.0,27.305563,20.065,,56.352,0.64,0.16251,1.5550691581863303,226649604096,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-09-18T08:00:19.012553+00:00,2975495094272,1859.4,29.425543,12.132,,256.404,0.193,0.06471,1.7602195570125265,3614400839680,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-09-18T08:00:26.935425+00:00,1258729635840,11310.0,14.2139,131.538,0.11598,0.012,0.242,,0.11933165806750952,96200000,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-09-18T08:00:18.159906+00:00,6383900557312,1026.2,31.478527,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-09-18T08:00:07.439611+00:00,285704781824,177.33,21.161098,,,,0.216,0.13617,0.530364785165566,143028125696,255748969000.0,True,,
BANKBARODA.NS,banking,2026-09-18T08:00:10.079663+00:00,1205289484288,233.07,6.6345005,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-09-18T08:00:14.469064+00:00,631682629632,138.75,5.123708,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-09-18T08:02:11.875537+00:00,80548208640,626.7,54.685863,19.501,,86.9,0.039,0.041149996,2.2022788933811066,13865700352,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-09-18T08:01:45.538858+00:00,2912581582848,398.45,46.2239,34.265,,0.273,0.249,0.21403,1.1170636864372687,654600000,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-09-18T08:00:43.901582+00:00,950248996864,1987.6,135.21089,33.937,,76.475,0.187,0.040260002,1.6935362177238868,73086148608,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-09-18T08:02:21.604996+00:00,11465405759488,1837.8,38.35142,11.565,0.20151,100.415,0.184,0.1314,1.415387175073093,2014801952768,1490566000000.0,True,,1.00415
BHEL.NS,capital_goods,2026-09-18T08:01:46.424852+00:00,1503380897792,431.75,59.143833,51.159,,31.312,0.403,0.06758,1.2376300407586298,81869496320,261466100000.0,True,,0.31312
