ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-08-04T05:49:00.772824+00:00,175668527104,484.3,33.125854,17.002,,83.392,0.425,0.05901,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-08-04T05:47:57.809982+00:00,590836858880,27805.0,38.02965,30.967,0.34460998,3.602,0.065,0.22399001,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-08-04T05:48:43.194494+00:00,1654050783232,7805.5,105.05383,79.802,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-08-04T05:46:33.422026+00:00,261024301056,1390.0,13.708087,10.8,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-08-04T05:49:27.850572+00:00,4358994657280,3063.3,53.29332,33.546,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-08-04T05:48:38.465412+00:00,2314282467328,1405.0,135.48698,28.973,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-08-04T05:49:26.889183+00:00,3924794277888,1703.5,29.104733,19.363,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-08-04T05:48:39.405523+00:00,4075241865216,211.32,28.556757,21.181,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-08-04T05:47:57.003139+00:00,680085749760,5688.0,29.520449,22.924,0.17557,14.267,0.146,0.15645,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-08-04T05:46:34.272826+00:00,1091828645888,439.4,24.616245,19.616,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-08-04T05:48:24.385199+00:00,536713691136,1933.0,44.642033,29.005,,9.396,0.085,0.052259997,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-08-04T05:47:58.733709+00:00,1275945025536,8874.0,65.61183,38.662,0.21503,85.146,0.181,0.07696,2.661206105420829,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-08-04T05:47:46.948534+00:00,169536389120,926.3,18.9118,11.85,0.11567,5.015,0.155,0.06485,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-08-04T05:48:53.316963+00:00,388709941248,1446.9,72.381195,36.942,0.13798,6.168,0.242,0.08169,1.618719041868947,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-08-04T05:47:09.943824+00:00,781977845760,1044.5,27.70557,,,,0.298,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-08-04T05:47:54.414680+00:00,899891068928,1564.0,25.9112,12.8,0.09932999,21.31,0.056,0.10414,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-08-04T05:47:01.081041+00:00,3902272962560,1254.2,14.109573,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-08-04T05:47:38.885336+00:00,3172745609216,11555.0,27.47919,20.662,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-08-04T05:47:16.387333+00:00,3327283691520,2081.2,32.97734,12.777,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-08-04T05:47:24.400767+00:00,1277204365312,11476.0,14.412015,138.086,0.11598,0.012,0.242,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-08-04T05:47:15.475166+00:00,7165248012288,1151.8,35.418205,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-08-04T05:47:04.713695+00:00,280230920192,173.94,20.731823,,,,0.216,0.13617,0.5303525426919707,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-08-04T05:47:07.219666+00:00,1278722834432,247.27,7.0387135,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-08-04T05:47:11.755700+00:00,638010851328,140.14,5.1884484,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-08-04T05:49:12.152874+00:00,91697971200,713.45,68.33813,22.569,0.08465999,86.9,0.05,0.03817,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-08-04T05:48:45.063878+00:00,2869088223232,392.5,46.6152,33.971,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-08-04T05:47:41.710115+00:00,1046775070720,2189.5,96.62401,39.12,0.11603,76.475,0.175,0.06422,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-08-04T05:49:22.149527+00:00,12201567977472,1955.8,44.079334,12.919,0.19358999,99.718,0.157,0.12652999,1.415387175073093,1954117058560.0,1490566000000.0,True,,0.9971800000000001
BHEL.NS,capital_goods,2026-08-04T05:48:45.909693+00:00,1431650304000,411.15,58.735714,48.963,,31.312,0.403,0.06758,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
BLUESTARCO.NS,consumer_durables_retail,2026-08-04T05:49:19.481840+00:00,351892373504,1711.6,66.54743,41.01,0.16222,23.588,0.013,0.04255,3.6142547815620985,8099899904.0,34314100000.0,True,,0.23588
BPCL.NS,energy_power,2026-08-04T05:48:32.729978+00:00,1386026500096,324.4,8.089776,5.964,,54.332,0.344,0.034679998,4.54454276149428,544244203520.0,1001702600000.0,True,,0.54332
BRITANNIA.NS,fmcg,2026-08-04T05:48:08.936646+00:00,1316465672192,5465.5,52.012753,37.548,0.53314,26.875,0.065,0.13271,3.6929381031457575,13802800128.0,51065600000.0,True,,0.26875
CANBK.NS,banking,2026-08-04T05:47:08.189913+00:00,1161950527488,128.1,5.8493156,,,,-0.129,0.43126,0.5452230950954664,1552876830720.0,1177046427000.0,True,,
CARBORUNIV.NS,capital_goods,2026-08-04T05:48:55.073851+00:00,208171302912,1092.8,105.89148,36.885,0.043670002,10.292,0.149,0.0374,1.3204153933179514,4125339904.0,38998220000.0,True,,0.10292
CENTRALBK.NS,banking,2026-08-04T05:47:12.599665+00:00,284032958464,31.38,6.2261906,,0.115600005,,-0.029,0.27839002,0.5297484240967019,288185712640.0,390011399000.0,True,,
CHAMBLFERT.NS,chemicals,2026-08-04T05:49:04.559637+00:00,180894515200,451.5,9.376946,6.577,,10.274,-0.118,0.09581,1.9978631719022477,10675000320.0,104079500000.0,True,,0.10274
CHOLAFIN.NS,nbfc_financial_services,2026-08-04T05:47:17.262268+00:00,1598797774848,1872.1,27.648796,,,695.283,0.346,0.40549,0.5500075512830614,2117722046464.0,304584000000.0,True,,6.9528300000000005
CIPLA.NS,pharma_healthcare,2026-08-04T05:47:51.621889+00:00,1175091806208,1454.6,34.89086,21.183,,1.778,0.035,0.12009,0.8048248792182842,6137699840.0,344319500000.0,True,,0.01778
