ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-07-21T05:54:12.422359+00:00,180982480896,498.95,43.161766,19.344,0.07249,83.392,0.132,0.05057,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-07-21T05:52:47.621842+00:00,604648898560,28455.0,39.00991,30.585,0.34460998,3.602,0.065,0.22399001,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-07-21T05:53:48.319980+00:00,1601603502080,7558.0,102.74606,81.777,,1.082,0.008,0.22257,1.667347712286514,848200000.0,78359900000.0,True,,0.010820000000000001
ACC.NS,cement,2026-07-21T05:50:52.050095+00:00,260874059776,1389.2,12.237491,9.46,0.109280005,2.085,0.323,0.082959995,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-07-21T05:54:48.307160+00:00,4547965616128,3196.1,43.401684,38.526,0.13664,119.56,0.203,0.09295999,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-07-21T05:53:42.161111+00:00,2534180651008,1538.5,157.15015,33.466,0.07576,346.548,0.143,0.12715,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-07-21T05:54:47.034295+00:00,4244583743488,1842.3,31.627468,21.565,0.15592,64.051,0.265,0.33060002,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-07-21T05:53:43.381831+00:00,4250346717184,220.4,32.411762,24.205,0.20908001,82.332,-0.001,0.23662001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-07-21T05:52:46.406390+00:00,675063988224,5646.0,29.332918,21.696,0.17557,14.267,0.146,0.15645,1.0645559728221938,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-07-21T05:50:53.387617+00:00,1100401344512,442.85,23.27115,18.931,0.08302,1.205,0.072,0.1163,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-07-21T05:53:23.336663+00:00,504227659776,1816.0,41.969032,27.747,0.25314,9.396,0.136,0.05213,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
