ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-07-26T06:08:41.517741+00:00,173310803968,477.8,41.332176,18.791,0.07249,83.392,0.132,0.05057,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-07-26T06:07:40.808351+00:00,595086671872,28005.0,38.3142,31.093,0.34460998,3.602,0.065,0.22399001,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-07-26T06:08:24.638221+00:00,1562930184192,7375.5,101.00658,80.18,,1.082,0.008,0.22257,1.667347712286514,848200000.0,78359900000.0,True,,0.010820000000000001
ACC.NS,cement,2026-07-26T06:06:17.909516+00:00,251803942912,1340.9,13.227779,,,2.085,-0.037,0.075679995,1.2187217464845206,,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-07-26T06:09:07.182823+00:00,4306486689792,3026.4,41.15311,37.014,0.13664,119.56,0.203,0.09295999,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-07-26T06:08:20.177516+00:00,2297975537664,1395.1,133.37476,28.974,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-07-26T06:09:06.289805+00:00,4074090790912,1768.3,30.393606,20.787,0.15592,64.051,0.265,0.33060002,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-07-26T06:08:21.094532+00:00,4120368119808,213.66,28.912045,21.181,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-07-26T06:07:39.972112+00:00,673569439744,5633.5,29.239113,21.617,0.17557,14.267,0.146,0.15645,1.0645559728221938,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-07-26T06:06:18.735791+00:00,1056420003840,425.15,22.317585,18.441,0.08302,1.205,0.072,0.1163,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-07-26T06:08:06.707490+00:00,506115751936,1822.8,42.019363,27.878,0.25314,9.396,0.136,0.05213,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-07-26T06:07:41.691178+00:00,1266095751168,8805.5,65.36149,35.401,0.21503,85.146,0.181,0.07696,2.661206105420829,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-07-26T06:07:30.030477+00:00,159762841600,872.9,17.8252,11.097,0.11567,5.015,0.155,0.06485,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASHOKLEY.NS,auto,2026-07-26T06:07:23.803576+00:00,887363207168,151.07,25.561762,11.634,0.21639,344.737,0.174,0.06158,3.9374561586440935,639357026304.0,142416900000.0,True,,3.4473700000000003
ASTRAL.NS,capital_goods,2026-07-26T06:08:34.295829+00:00,394405314560,1468.1,73.515274,36.482,0.13798,6.168,0.242,0.08169,1.618719041868947,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-07-26T06:06:53.999318+00:00,751657025536,1004.0,28.652967,,,,0.371,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-07-26T06:07:37.162714+00:00,881478991872,1532.0,25.381046,12.608,0.09932999,21.31,0.056,0.10414,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-07-26T06:06:45.267392+00:00,3818232741888,1227.3,13.811614,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-07-26T06:07:22.033806+00:00,3056050110464,11130.0,26.455278,19.445,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-07-26T06:06:59.957127+00:00,3000342675456,1876.7,30.770617,12.784,0.14602,256.404,0.061,0.06534,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-07-26T06:07:07.802735+00:00,1188503355392,10679.0,12.330412,136.96,0.12624,0.012,-0.483,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-07-26T06:06:59.132425+00:00,6297465389056,1012.8,33.21745,,0.17907,314.833,0.282,0.43280998,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-07-26T06:06:48.838869+00:00,267330011136,165.93,19.75357,,,,0.216,0.13617,0.5303525426919707,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-07-26T06:06:51.416670+00:00,1274482262016,246.45,7.0173693,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-07-26T06:06:55.677316+00:00,649301458944,142.62,5.2802663,,0.12056,,0.101,0.31886,0.36236908183711025,1186258878464.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-07-26T06:08:52.239190+00:00,88677572608,689.95,66.21401,21.996,0.08465999,86.9,0.05,0.03817,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-07-26T06:08:26.386962+00:00,2960460349440,405.0,48.79518,35.725,0.27556,0.273,0.117,0.21956,1.150981874087837,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-07-26T06:07:24.697163+00:00,1028655546368,2151.6,95.24569,38.116,0.11603,76.475,0.175,0.06422,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-07-26T06:09:01.915783+00:00,11842219933696,1898.2,42.733006,12.516,0.19358999,99.718,0.157,0.12652999,1.415387175073093,1954117058560.0,1490566000000.0,True,,0.9971800000000001
BHEL.NS,capital_goods,2026-07-26T06:08:27.257559+00:00,1453064978432,417.3,59.52924,49.711,,31.312,0.403,0.06758,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
BIOCON.NS,pharma_healthcare,2026-07-26T06:07:38.047518+00:00,706109571072,433.65,153.7766,23.897,0.011469999,42.145,0.023,0.022780001,0.4930653095046398,154340999168.0,340318000000.0,True,,0.42145000000000005
BLUESTARCO.NS,consumer_durables_retail,2026-07-26T06:08:59.322659+00:00,336596795392,1637.2,63.704277,38.827,0.16222,23.588,0.013,0.04255,3.6142547815620985,8099899904.0,34314100000.0,True,,0.23588
BOSCHLTD.NS,auto,2026-07-26T06:07:26.520828+00:00,1231609659392,41755.0,44.44433,44.488,0.19353001,0.8,0.132,0.14001,1.3199350631854068,1188000000.0,148452000000.0,True,,0.008
BPCL.NS,energy_power,2026-07-26T06:08:14.828259+00:00,1325142245376,310.15,7.734414,5.676,,54.332,0.344,0.034679998,4.54454276149428,544244203520.0,1001702600000.0,True,,0.54332
BRITANNIA.NS,fmcg,2026-07-26T06:07:51.321519+00:00,1295750922240,5379.5,51.019535,36.516,0.53314,26.875,0.065,0.13271,3.6929381031457575,13802800128.0,51065600000.0,True,,0.26875
CANBK.NS,banking,2026-07-26T06:06:52.234389+00:00,1139727400960,125.65,5.7849913,,0.15935999,,-0.467,0.37035,0.5452230950954664,1552876830720.0,1177046427000.0,True,,
CARBORUNIV.NS,capital_goods,2026-07-26T06:08:36.041490+00:00,202742251520,1064.3,103.12985,35.825,0.043670002,10.292,0.149,0.0374,1.3204153933179514,4125339904.0,38998220000.0,True,,0.10292
CENTRALBK.NS,banking,2026-07-26T06:06:56.606626+00:00,280864980992,31.03,6.1567464,,0.115600005,,-0.029,0.27839002,0.5297484240967019,288185712640.0,390011399000.0,True,,
CHAMBLFERT.NS,chemicals,2026-07-26T06:08:45.090324+00:00,172681134080,431.0,8.841025,6.435,0.20451,10.274,0.137,0.09394,1.9978631719022477,10675000320.0,104079500000.0,True,,0.10274
CHOLAFIN.NS,nbfc_financial_services,2026-07-26T06:07:00.780868+00:00,1472660111360,1724.4,27.853336,,0.19334999,695.283,0.248,0.39723998,0.5500075512830614,2117722046464.0,304584000000.0,True,,6.9528300000000005
