ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-22T08:19:50.019395+00:00,179495305216,494.85,33.801228,17.366,,83.392,0.425,0.05901,1.3705483684627682,49659998208,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-22T08:18:38.237067+00:00,578193522688,27210.0,35.763573,28.693,,3.602,0.043,0.23052,1.4509058081056683,1719900032,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-22T08:19:30.029234+00:00,1517793705984,7162.5,95.640274,76.176,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-22T08:17:00.121450+00:00,233231777792,1242.0,12.247313,9.701,,2.085,-0.038,0.07563,1.2187217464845206,4286099968,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-22T08:20:20.890517+00:00,4248998772736,2986.0,51.768375,32.742,,119.56,0.499,0.06546,1.238997132563782,1066217897984,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-22T08:19:24.865123+00:00,2148906041344,1304.6,125.32181,27.686,,346.548,0.166,0.13095,0.6173804157275231,1035449991168,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-22T08:20:19.794657+00:00,4122934771712,1789.5,30.563622,20.215,,64.051,0.186,0.32431,0.4029716422211426,633989890048,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-22T08:19:25.985418+00:00,4027994079232,208.87,28.225676,20.558,,82.332,0.34,0.24148001,0.8339199542694382,546702884864,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-22T08:18:37.087094+00:00,641167327232,5362.5,29.727257,21.409,,14.267,0.109,0.14306,1.0515365301264101,20471599104,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-22T08:17:01.173992+00:00,960381845504,386.5,21.689114,17.503,,1.205,-0.077,0.11128,0.6734828127032526,8659300352,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-22T08:19:08.849636+00:00,602657587200,2170.5,49.028687,32.61,,9.396,0.085,0.052259997,4.226419939092198,4976500224,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-22T08:18:39.249831+00:00,1279180144640,8896.5,61.39752,36.618,,85.146,0.206,0.07906,2.6276727038744316,84929003520,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-22T08:18:25.845930+00:00,145322131456,794.0,15.757094,9.793,,5.015,0.239,0.06303,1.6989773995673518,4061600000,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-22T08:19:41.675954+00:00,372510326784,1386.6,64.733894,34.294,,6.168,0.159,0.084809996,1.6150225486088863,2503000064,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-22T08:17:42.637469+00:00,771973251072,1030.1,27.258533,,,,0.298,0.25577998,0.6056505808039263,138715447296,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-22T08:18:33.987135+00:00,974977892352,1694.5,26.484838,13.815,,21.31,0.163,0.10627,0.8810737756251688,80728399872,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-22T08:17:32.343783+00:00,3866960330752,1242.0,13.97547,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-09-22T08:18:16.477273+00:00,3120672276480,11356.0,27.03552,19.998,,56.352,0.64,0.16251,1.5550691581863303,226649604096,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-09-22T08:17:49.814968+00:00,2932128612352,1832.3,29.00586,12.107,,256.404,0.193,0.06471,1.7602195570125265,3614400839680,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-09-22T08:17:59.385221+00:00,1245040476160,11187.0,14.064975,135.973,0.11598,0.012,0.242,,0.11933165806750952,96200000,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-09-22T08:17:48.850329+00:00,6299296727040,1012.6,31.099506,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-09-22T08:17:36.487006+00:00,296112783360,183.79,21.93198,,,,0.216,0.13617,0.530364785165566,143028125696,255748969000.0,True,,
BANKBARODA.NS,banking,2026-09-22T08:17:39.512617+00:00,1205858205696,233.18,6.6395216,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-09-22T08:17:44.752254+00:00,625536532480,137.4,5.0870047,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-09-22T08:20:02.555489+00:00,81614987264,635.0,55.89789,19.461,,86.9,0.039,0.041149996,2.2022788933811066,13865700352,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-09-22T08:19:32.159462+00:00,2901616885760,396.95,47.143707,34.538,,0.273,0.249,0.21403,1.1170636864372687,654600000,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-09-22T08:18:19.533432+00:00,959954223104,2007.9,136.40625,34.779,,76.475,0.187,0.040260002,1.6935362177238868,73086148608,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-09-22T08:20:14.479132+00:00,11320044814336,1814.5,37.881,11.534,0.20151,100.415,0.184,0.1314,1.415387175073093,2014801952768,1490566000000.0,True,,1.00415
BHEL.NS,capital_goods,2026-09-22T08:19:33.116777+00:00,1492760657920,428.7,61.330475,51.67,,31.312,0.403,0.06758,1.2376300407586298,81869496320,261466100000.0,True,,0.31312
BLUESTARCO.NS,consumer_durables_retail,2026-09-22T08:20:11.079222+00:00,317990141952,1546.7,62.316677,38.568,,23.588,0.133,0.03979,3.569963743798837,8099899904,34314130000.0,True,,0.23588
BPCL.NS,energy_power,2026-09-22T08:19:18.373881+00:00,1321083338752,309.2,7.710724,5.714,,54.332,0.344,0.034679998,4.495372878137683,544244203520,1001702600000.0,True,,0.54332
BRITANNIA.NS,fmcg,2026-09-22T08:18:50.830878+00:00,1187480600576,4930.0,45.665062,33.226,,26.875,0.082,0.13376,3.6929381031457575,13802800128,51065600000.0,True,,0.26875
CANBK.NS,banking,2026-09-22T08:17:40.511050+00:00,1117141467136,123.16,5.6237445,,,,-0.129,0.43126,0.5452230950954664,1552876830720,1177046427000.0,True,,
CARBORUNIV.NS,capital_goods,2026-09-22T08:19:43.697260+00:00,229616140288,1205.3,109.37386,37.179,,10.292,0.194,0.03849,1.3204153933179514,4125339904,38998220000.0,True,,0.10292
