ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-08-03T06:25:52.829129+00:00,177645387776,489.75,33.49863,17.066,,83.392,0.425,0.05901,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-08-03T06:24:51.663877+00:00,593386733568,27925.0,38.19378,30.858,0.34460998,3.602,0.065,0.22399001,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-08-03T06:25:35.872975+00:00,1581048397824,7461.0,100.41722,76.324,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-08-03T06:23:27.281364+00:00,261568888832,1392.9,13.736687,10.485,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-08-03T06:26:18.558002+00:00,4367105392640,3070.0,53.392487,33.04,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-08-03T06:25:31.289718+00:00,2327954063360,1413.3,136.28737,28.804,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-08-03T06:26:17.609890+00:00,3942304186368,1711.1,29.234581,19.319,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-08-03T06:25:32.238787+00:00,4114389925888,213.35,28.831081,20.975,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-08-03T06:24:50.716228+00:00,682417258496,5707.5,29.621655,23.107,0.17557,14.267,0.146,0.15645,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-08-03T06:23:28.135249+00:00,1101767901184,443.4,24.840336,19.148,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-08-03T06:25:17.817540+00:00,526551384064,1896.4,43.79677,27.169,,9.396,0.085,0.052259997,4.226091422119765,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-08-03T06:24:52.509901+00:00,1279683461120,8900.0,65.80407,39.231,0.21503,85.146,0.181,0.07696,2.661206105420829,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-08-03T06:24:40.784577+00:00,170991435776,934.25,19.074112,11.573,0.11567,5.015,0.155,0.06485,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASHOKLEY.NS,auto,2026-08-03T06:24:33.961976+00:00,1024693895168,174.45,29.467905,12.372,0.21639,344.737,0.174,0.06158,3.9374561586440935,639357026304.0,142416900000.0,True,,3.4473700000000003
ASTRAL.NS,capital_goods,2026-08-03T06:25:45.636087+00:00,388602494976,1446.5,72.36118,37.283,0.13798,6.168,0.242,0.08169,1.618719041868947,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-08-03T06:24:03.894100+00:00,780929728512,1043.1,27.668434,,,,0.298,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-08-03T06:24:48.091164+00:00,910075232256,1581.7,26.20444,13.016,0.09932999,21.31,0.056,0.10414,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-08-03T06:23:55.159371+00:00,3891072073728,1250.6,14.069074,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-08-03T06:24:32.087356+00:00,3155447250944,11492.0,27.32937,20.1,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-08-03T06:24:10.101659+00:00,3333998247936,2085.4,33.043888,12.595,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-08-03T06:24:17.915828+00:00,1285996544000,11555.0,13.351128,135.24,0.11598,0.012,0.242,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-08-03T06:24:09.163119+00:00,7211904925696,1159.3,35.648834,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-08-03T06:23:58.677940+00:00,283167129600,175.76,20.948748,,,,0.216,0.13617,0.5303525426919707,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-08-03T06:24:01.279294+00:00,1282497839104,248.0,7.059493,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-08-03T06:24:05.717580+00:00,642199257088,141.02,5.22251,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-08-03T06:26:03.582509+00:00,91884339200,714.9,68.47702,22.176,0.08465999,86.9,0.05,0.03817,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-08-03T06:25:37.701808+00:00,2852275879936,390.2,46.342045,33.587,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-08-03T06:24:34.846559+00:00,1055332827136,2207.4,97.41394,38.931,0.11603,76.475,0.175,0.06422,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-08-03T06:26:13.066232+00:00,12172245598208,1951.1,43.973408,12.927,0.19358999,99.718,0.157,0.12652999,1.415387175073093,1954117058560.0,1490566000000.0,True,,0.9971800000000001
BHEL.NS,capital_goods,2026-08-03T06:25:38.645316+00:00,1432869011456,411.5,58.785713,48.458,,31.312,0.403,0.06758,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
BIOCON.NS,pharma_healthcare,2026-08-03T06:24:48.932586+00:00,696909758464,428.0,152.31317,23.532,0.011469999,42.145,0.023,0.022780001,0.4930653095046398,154340999168.0,340318000000.0,True,,0.42145000000000005
BLUESTARCO.NS,consumer_durables_retail,2026-08-03T06:26:10.488544+00:00,348850159616,1696.8,65.97201,39.871,0.16222,23.588,0.013,0.04255,3.6142547815620985,8099899904.0,34314100000.0,True,,0.23588
BOSCHLTD.NS,auto,2026-08-03T06:24:36.596311+00:00,1226447781888,41580.0,44.19408,43.736,0.19353001,0.8,0.132,0.14001,1.3199350631854068,1188000000.0,148452000000.0,True,,0.008
BPCL.NS,energy_power,2026-08-03T06:25:25.951039+00:00,1380899487744,323.2,8.059851,5.816,,54.332,0.344,0.034679998,4.54454276149428,544244203520.0,1001702600000.0,True,,0.54332
BRITANNIA.NS,fmcg,2026-08-03T06:25:02.373095+00:00,1309600907264,5437.0,51.741528,36.768,0.53314,26.875,0.065,0.13271,3.6929381031457575,13802800128.0,51065600000.0,True,,0.26875
CANBK.NS,banking,2026-08-03T06:24:02.154357+00:00,1154693988352,127.3,5.8127856,,,,-0.129,0.43126,0.5452230950954664,1552876830720.0,1177046427000.0,True,,
CARBORUNIV.NS,capital_goods,2026-08-03T06:25:47.473893+00:00,206971191296,1086.5,105.28101,35.808,0.043670002,10.292,0.149,0.0374,1.3204153933179514,4125339904.0,38998220000.0,True,,0.10292
CENTRALBK.NS,banking,2026-08-03T06:24:06.596949+00:00,285481205760,31.54,6.257937,,0.115600005,,-0.029,0.27839002,0.5297484240967019,288185712640.0,390011399000.0,True,,
CHAMBLFERT.NS,chemicals,2026-08-03T06:25:56.357241+00:00,181335228416,452.6,9.399792,6.344,,10.274,-0.118,0.09581,1.9978631719022477,10675000320.0,104079500000.0,True,,0.10274
CHOLAFIN.NS,nbfc_financial_services,2026-08-03T06:24:11.003118+00:00,1619550404608,1896.4,28.00768,,,695.283,0.346,0.40549,0.5500075512830614,2117722046464.0,304584000000.0,True,,6.9528300000000005
CIPLA.NS,pharma_healthcare,2026-08-03T06:24:45.351834+00:00,1189390712832,1472.3,35.315426,21.164,,1.778,0.035,0.12009,0.8048248792182842,6137699840.0,344319500000.0,True,,0.01778
