ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-02T07:43:09.042265+00:00,184519065600,508.7,34.74727,18.068,,83.392,0.425,0.05901,1.3914357682619647,49659998208.0,59550000000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-02T07:42:01.652269+00:00,552481849344,26000.0,34.210976,27.782,,3.602,0.043,0.23052,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-02T07:42:50.160553+00:00,1552652566528,7327.0,101.08995,77.549,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-02T07:40:28.928732+00:00,238283259904,1268.9,12.56088,9.825,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-02T07:43:40.385680+00:00,4116519845888,2892.9,50.258858,31.781,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-02T07:42:45.243106+00:00,2127328051200,1291.5,118.70404,27.143,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-02T07:43:39.428327+00:00,3850606739456,1671.3,27.565561,18.834,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-02T07:42:46.131757+00:00,3984025190400,206.59,27.11155,20.366,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-02T07:42:00.662585+00:00,624069509120,5219.5,28.889688,21.147,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-02T07:40:30.010725+00:00,994672246784,400.3,22.363129,17.957,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-02T07:42:30.163309+00:00,617067970560,2222.4,49.986504,33.406,,9.396,0.085,0.052259997,4.226419939092198,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-02T07:42:02.707392+00:00,1250495168512,8697.0,60.94177,36.007,,85.146,0.206,0.07906,2.6276727038744316,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-02T07:41:49.463568+00:00,158591467520,866.5,17.459198,10.845,,5.015,0.239,0.06303,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-02T07:43:00.943384+00:00,400369385472,1490.3,69.44549,36.94,,6.168,0.159,0.084809996,1.6150225486088863,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-02T07:41:08.706527+00:00,803531718656,1072.8,28.646196,,,,0.298,0.21372999,0.6053324696565784,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-02T07:41:57.589278+00:00,973079117824,1691.2,26.934223,13.566,,21.31,0.163,0.10627,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-02T07:40:59.082035+00:00,3913349070848,1257.0,14.629889,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-09-02T07:41:40.086760+00:00,3296272056320,11995.0,27.964937,21.508,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-09-02T07:41:15.566306+00:00,3149281624064,1968.0,31.885937,12.439,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-09-02T07:41:24.081474+00:00,1247711592448,11211.0,14.5131855,134.873,0.11598,0.012,0.242,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-09-02T07:41:14.564863+00:00,6555598585856,1053.8,32.464573,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-09-02T07:41:02.830833+00:00,260468408320,161.67,19.338518,,,,0.216,0.13617,0.530364785165566,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-09-02T07:41:05.790079+00:00,1239627333632,239.71,6.8508143,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-09-02T07:41:10.549782+00:00,645659361280,141.82,5.223573,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-09-02T07:43:23.207759+00:00,86267682816,671.2,59.34571,20.63,,86.9,0.039,0.041149996,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-09-02T07:42:51.992188+00:00,2964115423232,405.5,48.562874,35.671,,0.273,0.249,0.21403,1.1170636864372687,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-09-02T07:41:43.333807+00:00,960719093760,2009.5,136.42227,36.178,,76.475,0.187,0.040260002,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-09-02T07:43:34.479097+00:00,11675024490496,1871.4,37.76029,11.789,0.20151,100.415,0.184,0.1314,1.415387175073093,2014801952768.0,1490566000000.0,True,,1.00415
BHEL.NS,capital_goods,2026-09-02T07:42:52.933745+00:00,1476394876928,424.0,62.908012,50.836,,31.312,0.403,0.06758,1.2376300407586298,81869496320.0,261466100000.0,True,,0.31312
BLUESTARCO.NS,consumer_durables_retail,2026-09-02T07:43:31.294105+00:00,296341241856,1441.4,58.261925,36.741,,23.588,0.133,0.03979,3.569963743798837,8099899904.0,34314130000.0,True,,0.23588
BPCL.NS,energy_power,2026-09-02T07:42:39.033204+00:00,1355904843776,317.35,8.077119,5.785,,54.332,0.344,0.034679998,4.495372878137683,544244203520.0,1001702600000.0,True,,0.54332
