ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-17T08:27:33.006279+00:00,173619134464,478.65,32.7394,16.611,,83.392,0.425,0.05901,1.3705483684627682,49659998208,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-17T08:26:37.676405+00:00,551419379712,25950.0,34.133957,27.771,,3.602,0.043,0.23052,1.4509058081056683,1719900032,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-17T08:27:17.831923+00:00,1501370777600,7085.0,94.85875,72.978,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-17T08:25:22.445459+00:00,230828097536,1229.2,12.131859,9.471,,2.085,-0.038,0.07563,1.2187217464845206,4286099968,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-17T08:27:56.151083+00:00,4161058897920,2924.2,50.837967,32.266,,119.56,0.499,0.06546,1.238997132563782,1066217897984,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-17T08:27:13.675043+00:00,2083677929472,1264.9,120.018974,27.217,,346.548,0.166,0.13095,0.6173804157275231,1035449991168,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-17T08:27:55.289876+00:00,3995756396544,1734.3,29.590513,19.589,,64.051,0.186,0.32431,0.4029716422211426,633989890048,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-17T08:27:14.437403+00:00,3946034233344,204.62,27.614035,20.189,,82.332,0.34,0.24148001,0.8339199542694382,546702884864,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-17T08:26:36.920032+00:00,639015124992,5344.5,29.58647,20.636,,14.267,0.109,0.14306,1.0515365301264101,20471599104,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-17T08:25:23.166139+00:00,947833536512,381.45,21.393719,17.118,,1.205,-0.077,0.11128,0.6734828127032526,8659300352,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-17T08:27:01.315180+00:00,595577274368,2145.0,48.430798,31.691,,9.396,0.085,0.052259997,4.226419939092198,4976500224,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-17T08:26:38.581117+00:00,1256462221312,8738.5,60.050163,35.779,,85.146,0.206,0.07906,2.6276727038744316,84929003520,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-17T08:26:28.131255+00:00,144004349952,786.8,15.620409,9.759,,5.015,0.239,0.06303,1.6989773995673518,4061600000,80989600000.0,True,,0.05015
ASHOKLEY.NS,auto,2026-09-17T08:26:22.523501+00:00,934177800192,159.04,26.864862,11.554,,344.737,0.116,0.06021,3.9374561586440935,639357026304,142416900000.0,True,,3.4473700000000003
ASTRAL.NS,capital_goods,2026-09-17T08:27:26.774739+00:00,375035658240,1396.0,65.14233,33.835,,6.168,0.159,0.084809996,1.6150225486088863,2503000064,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-17T08:25:55.960647+00:00,777518972928,1037.5,27.498013,,,,0.298,0.25577998,0.6056505808039263,138715447296,199735220000.0,True,,
