ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-07T08:00:49.495837+00:00,178334580736,491.65,33.651608,17.149,,83.392,0.425,0.05901,1.3705483684627682,49659998208.0,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-07T07:59:41.932787+00:00,550144442368,25890.0,34.016556,27.705,,3.602,0.043,0.23052,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-07T08:00:31.000007+00:00,1564731375616,7384.0,98.66382,77.703,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-07T07:58:12.552836+00:00,238471053312,1269.9,12.521199,9.914,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-07T08:01:17.637127+00:00,4177422974976,2935.7,50.984715,32.422,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-07T08:00:25.981119+00:00,2135563960320,1296.5,124.54371,27.654,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-07T08:01:16.748087+00:00,3921568595968,1702.1,29.065914,19.426,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-07T08:00:26.878897+00:00,3958762110976,205.28,27.74054,20.615,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-07T07:59:40.987850+00:00,610857582592,5109.0,28.28747,20.698,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-07T07:58:13.453147+00:00,993926840320,400.0,22.44669,18.068,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-07T08:00:10.729543+00:00,613430722560,2209.3,49.848827,33.647,,9.396,0.085,0.052259997,4.226419939092198,4976500224.0,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-07T07:59:43.051324+00:00,1259265982464,8758.0,60.266994,35.598,,85.146,0.206,0.07906,2.6276727038744316,84929003520.0,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-07T07:59:30.183851+00:00,154116505600,842.05,16.713974,10.652,,5.015,0.239,0.06303,1.6989773995673518,4061600000.0,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-07T08:00:41.725795+00:00,400718594048,1491.6,69.86417,36.589,,6.168,0.159,0.084809996,1.6150225486088863,2503000064.0,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-07T07:58:50.679601+00:00,791697424384,1057.0,28.037134,,,,0.298,0.21372999,0.6056505808039263,138715447296.0,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-07T07:59:38.013719+00:00,954149240832,1658.3,25.92309,13.316,,21.31,0.163,0.10627,0.8810737756251688,80728399872.0,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-07T07:58:41.482055+00:00,3933896441856,1263.6,14.220121,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832.0,2150353500000.0,True,,
BAJAJ-AUTO.NS,auto,2026-09-07T07:59:21.362812+00:00,3242135650304,11798.0,28.04107,20.768,,56.352,0.64,0.16251,1.5550691581863303,226649604096.0,388319900000.0,True,,0.56352
BAJAJFINSV.NS,nbfc_financial_services,2026-09-07T07:58:57.324675+00:00,3123677757440,1952.0,30.866539,12.434,,256.404,0.193,0.06471,1.7602195570125265,3614400839680.0,779150700000.0,True,,2.56404
BAJAJHLDNG.NS,nbfc_financial_services,2026-09-07T07:59:05.904681+00:00,1235246645248,11099.0,13.946095,133.228,0.11598,0.012,0.242,,0.11933165806750952,96200000.0,731505800000.0,True,,0.00012
BAJFINANCE.NS,nbfc_financial_services,2026-09-07T07:58:56.366957+00:00,6579859488768,1057.7,32.484642,,,314.833,0.261,0.43495,0.43566558730066274,3683091742720.0,1139990200000.0,True,,3.14833
BANDHANBNK.NS,banking,2026-09-07T07:58:45.083412+00:00,261563973632,162.35,19.327383,,,,0.216,0.13617,0.530364785165566,143028125696.0,255748969000.0,True,,
BANKBARODA.NS,banking,2026-09-07T07:58:47.961724+00:00,1223544406016,236.6,6.738821,,0.113170005,,0.18,0.27392,0.4513840264406158,1732858085376.0,1658680884000.0,True,,
BANKINDIA.NS,banking,2026-09-07T07:58:52.499378+00:00,646843006976,142.08,5.260274,,0.13697,,0.185,0.34992,0.36236908183711025,1153757478912.0,899585454000.0,True,,
BATAINDIA.NS,consumer_durables_retail,2026-09-07T08:01:01.419507+00:00,86049185792,669.5,58.883026,20.502,,86.9,0.039,0.041149996,2.2022788933811066,13865700352.0,15955990000.0,True,,0.8690000000000001
BEL.NS,capital_goods,2026-09-07T08:00:32.743377+00:00,2965211709440,405.65,48.349224,35.149,,0.273,0.249,0.21403,1.1170636864372687,654600000.0,239883100000.0,True,,0.0027300000000000002
BHARATFORG.NS,auto,2026-09-07T07:59:24.267312+00:00,928304660480,1941.7,130.57834,34.563,,76.475,0.187,0.040260002,1.6935362177238868,73086148608.0,95798400000.0,True,,0.7647499999999999
BHARTIARTL.NS,telecom_media,2026-09-07T08:01:11.728371+00:00,11464157954048,1837.6,38.41137,11.587,0.20151,100.415,0.184,0.1314,1.415387175073093,2014801952768.0,1490566000000.0,True,,1.00415
