ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-20T08:21:30.755571+00:00,178153209856,491.15,33.548496,17.124,,83.392,0.425,0.05901,1.3705483684627682,49659998208,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-20T08:20:28.456984+00:00,579468460032,27270.0,35.842434,29.035,,3.602,0.043,0.23052,1.4509058081056683,1719900032,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-20T08:21:13.224036+00:00,1540679794688,7270.5,97.08239,76.17,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-20T08:19:04.811736+00:00,236555599872,1259.7,12.421851,9.727,,2.085,-0.038,0.07563,1.2187217464845206,4286099968,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-20T08:21:55.879297+00:00,4297379807232,3020.0,52.357838,33.131,,119.56,0.499,0.06546,1.238997132563782,1066217897984,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-20T08:21:08.494285+00:00,2198156607488,1334.5,128.19405,28.121,,346.548,0.166,0.13095,0.6173804157275231,1035449991168,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-20T08:21:55.086724+00:00,4202421288960,1824.0,31.15286,20.58,,64.051,0.186,0.32431,0.4029716422211426,633989890048,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-20T08:21:09.434902+00:00,3984218128384,206.6,27.918919,20.562,,82.332,0.34,0.24148001,0.8339199542694382,546702884864,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-20T08:20:27.492498+00:00,653602062336,5466.5,30.303787,21.827,,14.267,0.109,0.14306,1.0515365301264101,20471599104,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-20T08:19:05.635991+00:00,964854480896,388.3,21.790123,17.406,,1.205,-0.077,0.11128,0.6734828127032526,8659300352,593473200000.0,True,,0.01205
APLAPOLLO.NS,metals_mining,2026-09-20T08:20:54.679371+00:00,630312337408,2270.1,51.27852,33.949,,9.396,0.085,0.052259997,4.226419939092198,4976500224,52965300000.0,True,,0.09396
APOLLOHOSP.NS,pharma_healthcare,2026-09-20T08:20:29.263182+00:00,1286081871872,8944.5,61.728783,36.745,,85.146,0.206,0.07906,2.6276727038744316,84929003520,94801000000.0,True,,0.85146
ARE&M.NS,auto,2026-09-20T08:20:17.540302+00:00,145688182784,796.0,15.796785,9.814,,5.015,0.239,0.06303,1.6989773995673518,4061600000,80989600000.0,True,,0.05015
ASTRAL.NS,capital_goods,2026-09-20T08:21:23.238212+00:00,383551832064,1427.7,66.65266,34.963,,6.168,0.159,0.084809996,1.6150225486088863,2503000064,40579000000.0,True,,0.06168
AUBANK.NS,banking,2026-09-20T08:19:41.272355+00:00,793331630080,1058.6,28.012701,,,,0.298,0.25577998,0.6056505808039263,138715447296,199735220000.0,True,,
AUROPHARMA.NS,pharma_healthcare,2026-09-20T08:20:24.757028+00:00,997705318400,1734.0,27.10222,13.986,,21.31,0.163,0.10627,0.8810737756251688,80728399872,378909700000.0,True,,0.21309999999999998
AXISBANK.NS,banking,2026-09-20T08:19:32.981969+00:00,3913662595072,1257.0,14.144256,,0.13352999,,0.14,0.36031,0.40954805802859856,2852579704832,2150353500000.0,True,,
